term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 532.2460316008716 1.4802346513893572 
evaluation 	 2518.380441576925 0.9739889468743157 
racism 	 4654.1577288967665 0.9739889468743157 
focuses 	 396.33051051241927 1.7013044230203584 
perpetuating 	 6306.620607351677 0.9739889468743157 
outdated 	 5480.389168124221 0.9739889468743157 
encouraging 	 4388.170615730229 0.9739889468743157 
generation 	 3687.5289111669026 0.9739889468743157 
repeat 	 4654.1577288967665 0.9739889468743157 
errors 	 4170.843320031835 0.9739889468743157 
previous 	 2706.2741430675965 0.9739889468743157 
generations 	 5214.4020549576835 0.9739889468743157 
ownership 	 996.7739274194357 1.5830890022835555 
america 	 778.2109437409443 1.4802346513893572 
analysis 	 366.6431346950861 1.5830890022835555 
fair 	 3344.6118808043802 0.9739889468743157 
private 	 573.2009945019498 1.5830890022835555 
including 	 1046.565041689639 0.9739889468743157 
attempts 	 1246.901125615632 1.3100101772711499 
itt 	 2569.1115019641297 0.9739889468743157 
purchase 	 3623.080783412734 0.9739889468743157 
american 	 188.80240533190832 1.738393746092275 
broadcasting 	 1504.5867834647859 1.4802346513893572 
system 	 642.8822553402615 1.3100101772711499 
sociological 	 3249.2009732575248 0.9739889468743157 
view 	 1955.0359837295396 0.9739889468743157 
responsible 	 2649.5015086724043 0.9739889468743157 
shaping 	 4075.432412484979 0.9739889468743157 
opinion 	 356.0238335891079 1.7904370264646188 
town 	 3295.952063336236 0.9739889468743157 
affects 	 3160.864270450288 0.9739889468743157 
broad 	 3078.6247676378416 0.9739889468743157 
aspects 	 2252.393328410387 0.9739889468743157 
desirable 	 6306.620607351677 0.9739889468743157 
fcc 	 2256.8801751971787 1.3100101772711499 
regulatory 	 3827.9262896693117 0.9739889468743157 
cross 	 3249.2009732575248 0.9739889468743157 
efforts 	 1126.1966642051934 1.3100101772711499 
behavior 	 1297.6551793864548 1.3100101772711499 
various 	 364.08517907505137 1.5830890022835555 
views 	 530.2146110662749 1.5830890022835555 
governmental 	 1602.1072511509853 1.3100101772711499 
processes 	 3078.6247676378416 0.9739889468743157 
assessing 	 4654.1577288967665 0.9739889468743157 
gained 	 4388.170615730229 0.9739889468743157 
relation 	 1200.132042812501 1.3100101772711499 
democracy 	 883.1671695574681 1.4802346513893572 
limitations 	 3904.8562068652964 0.9739889468743157 
interview 	 3295.952063336236 0.9739889468743157 
technique 	 3204.2145023019707 0.9739889468743157 
create 	 2543.476105340741 0.9739889468743157 
story 	 2735.707737275319 0.9739889468743157 
hand 	 2894.87715728375 0.9739889468743157 
factors 	 2232.690400484544 0.9739889468743157 
surveillance 	 4654.1577288967665 0.9739889468743157 
computerized 	 4513.760350394357 0.9739889468743157 
life 	 492.29764985671227 1.4802346513893572 
shown 	 3204.2145023019707 0.9739889468743157 
increase 	 2493.802251231264 0.9739889468743157 
data 	 2002.4064554797608 0.9739889468743157 
activities 	 2138.7835940836317 0.9739889468743157 
resulting 	 2929.4303012366668 0.9739889468743157 
americans 	 3249.2009732575248 0.9739889468743157 
scrutinized 	 6306.620607351677 0.9739889468743157 
watched 	 5823.3061984867445 0.9739889468743157 
quizzed 	 7132.852046579132 0.9739889468743157 
time 	 378.8566814264493 1.4802346513893572 
discusses 	 178.69501028993392 1.7904370264646188 
influences 	 932.2831147284263 1.4802346513893572 
biases 	 5823.3061984867445 0.9739889468743157 
events 	 1097.117726360212 1.3100101772711499 
especially 	 1034.3228590281476 1.3100101772711499 
ones 	 3827.9262896693117 0.9739889468743157 
difference 	 3204.2145023019707 0.9739889468743157 
newspaper 	 1697.6714705957922 1.3100101772711499 
analyzes 	 641.4900688128138 1.4802346513893572 
stressing 	 3395.3429411915845 0.9739889468743157 
space 	 2493.802251231264 0.9739889468743157 
priority 	 3987.095709677743 0.9739889468743157 
depth 	 2929.4303012366668 0.9739889468743157 
censorship 	 582.204630354997 1.738393746092275 
movies 	 2498.537379629645 1.3100101772711499 
differences 	 2377.983063074516 0.9739889468743157 
guidelines 	 3344.6118808043802 0.9739889468743157 
idea 	 1580.432135225144 1.3100101772711499 
constitutes 	 4513.760350394357 0.9739889468743157 
obscenity 	 2740.1945840621106 1.3100101772711499 
terrorist 	 2327.0788644483832 1.3100101772711499 
guerilla 	 7132.852046579132 0.9739889468743157 
ideological 	 3987.095709677743 0.9739889468743157 
tool 	 3204.2145023019707 0.9739889468743157 
sway 	 7132.852046579132 0.9739889468743157 
millions 	 3687.5289111669026 0.9739889468743157 
minds 	 5214.4020549576835 0.9739889468743157 
believe 	 3078.6247676378416 0.9739889468743157 
effectiveness 	 2861.297471939448 0.9739889468743157 
tactics 	 3561.9391765027735 0.9739889468743157 
series 	 2706.2741430675965 0.9739889468743157 
ideas 	 2422.9695340300696 0.9739889468743157 
mcluhan 	 3566.426023289566 1.3100101772711499 
effects 	 466.3985105213966 1.5830890022835555 
vice 	 3448.329442176019 0.9739889468743157 
versa 	 5480.389168124221 0.9739889468743157 
growth 	 2194.235452720424 0.9739889468743157 
effect 	 376.0085407680283 1.651961076335951 
criminal 	 2929.4303012366668 0.9739889468743157 
trials 	 1424.853627134491 1.4802346513893572 
concept 	 2400.264085625002 0.9739889468743157 
jury 	 1952.4281034326482 1.3100101772711499 
seen 	 1126.1966642051934 1.3100101772711499 
camera's 	 7132.852046579132 0.9739889468743157 
eye 	 3623.080783412734 0.9739889468743157 
communications 	 255.3934845563514 1.651961076335951 
technology 	 1116.345200242272 1.3100101772711499 
structure 	 2085.797093099198 0.9739889468743157 
impact 	 1116.345200242272 1.3100101772711499 
investing 	 4813.327148905198 0.9739889468743157 
spain 	 3827.9262896693117 0.9739889468743157 
look 	 1909.4762980478642 0.9739889468743157 
issue 	 846.0745011747351 1.3100101772711499 
western 	 2103.1988620092116 0.9739889468743157 
countries 	 2120.8584442650995 0.9739889468743157 
fairness 	 2498.537379629645 1.3100101772711499 
doctrine 	 1751.8906504064053 1.3100101772711499 
covers 	 3623.080783412734 0.9739889468743157 
courts 	 3448.329442176019 0.9739889468743157 
includes 	 815.8141952521747 1.3100101772711499 
exhibits 	 4513.760350394357 0.9739889468743157 
prime 	 2677.549861585356 0.9739889468743157 
access 	 2569.1115019641297 0.9739889468743157 
rule 	 2493.802251231264 0.9739889468743157 
examination 	 911.6350347224749 1.3100101772711499 
evolution 	 2735.707737275319 0.9739889468743157 
inception 	 4654.1577288967665 0.9739889468743157 
theory 	 1156.7674676601737 1.3100101772711499 
explanation 	 3119.035417235254 0.9739889468743157 
application 	 2051.737633145883 0.9739889468743157 
administration 	 2035.066032711993 0.9739889468743157 
management 	 1986.406215243849 0.9739889468743157 
writing 	 2543.476105340741 0.9739889468743157 
illustrations 	 7132.852046579132 0.9739889468743157 
william 	 2796.8493441852793 0.9739889468743157 
paley 	 6306.620607351677 0.9739889468743157 
overview 	 2068.645718056295 0.9739889468743157 
graffiti 	 7132.852046579132 0.9739889468743157 
street 	 2543.476105340741 0.9739889468743157 
form 	 1837.2117488426738 0.9739889468743157 
popular 	 1353.1370715337982 1.3100101772711499 
iran 	 3623.080783412734 0.9739889468743157 
extent 	 2796.8493441852793 0.9739889468743157 
selective 	 4997.07475925929 0.9739889468743157 
editing 	 5823.3061984867445 0.9739889468743157 
perceptions 	 4513.760350394357 0.9739889468743157 
foreign 	 1809.4895691428671 0.9739889468743157 
power 	 858.6223330566432 1.3100101772711499 
male 	 3623.080783412734 0.9739889468743157 
female 	 3160.864270450288 0.9739889468743157 
fantasies 	 6306.620607351677 0.9739889468743157 
exploited 	 4813.327148905198 0.9739889468743157 
distortion 	 6306.620607351677 0.9739889468743157 
comes 	 3448.329442176019 0.9739889468743157 
serve 	 3039.5392988328363 0.9739889468743157 
ideology 	 1229.1763037223009 1.4802346513893572 
process 	 932.7970210427932 1.3100101772711499 
closely 	 3503.7813008128105 0.9739889468743157 
shape 	 2037.7162062424895 1.3100101772711499 
reflect 	 3827.9262896693117 0.9739889468743157 
elite' 	 7132.852046579132 0.9739889468743157 
historical 	 662.1354050812829 1.4802346513893572 
examples 	 2894.87715728375 0.9739889468743157 
select 	 4513.760350394357 0.9739889468743157 
sentiments 	 6306.620607351677 0.9739889468743157 
journalistic 	 5823.3061984867445 0.9739889468743157 
school 	 2213.307859605382 0.9739889468743157 
desegregation 	 5480.389168124221 0.9739889468743157 
affirmative 	 4813.327148905198 0.9739889468743157 
action 	 1200.132042812501 1.3100101772711499 
brown 	 3561.9391765027735 0.9739889468743157 
bakke 	 5480.389168124221 0.9739889468743157 
reported 	 2446.1158923717344 0.9739889468743157 
landmark 	 5480.389168124221 0.9739889468743157 
civil 	 678.355344237331 1.4802346513893572 
comparisons 	 3904.8562068652964 0.9739889468743157 
contrasts 	 3078.6247676378416 0.9739889468743157 
slants 	 7132.852046579132 0.9739889468743157 
looks 	 689.5485726854316 1.4802346513893572 
climate 	 2828.6378947072153 0.9739889468743157 
watergate 	 2607.2010274788418 1.3100101772711499 
influencing 	 4513.760350394357 0.9739889468743157 
influenced 	 3395.3429411915845 0.9739889468743157 
controversy 	 1149.443147392006 1.4802346513893572 
accomplished 	 4813.327148905198 0.9739889468743157 
criticism 	 3561.9391765027735 0.9739889468743157 
received 	 2400.264085625002 0.9739889468743157 
invasion 	 1780.9695882513868 1.3100101772711499 
privacy 	 1952.4281034326482 1.3100101772711499 
conflicts 	 3249.2009732575248 0.9739889468743157 
televise 	 6306.620607351677 0.9739889468743157 
culture 	 1167.3164156114165 1.3100101772711499 
opinions 	 1877.8308702320605 1.3100101772711499 
usefulness 	 4997.07475925929 0.9739889468743157 
technological 	 3623.080783412734 0.9739889468743157 
advances 	 4075.432412484979 0.9739889468743157 
john 	 1271.7380526703705 1.3100101772711499 
kennedy 	 712.3878353005548 1.651961076335951 
suited 	 4513.760350394357 0.9739889468743157 
created 	 2213.307859605382 0.9739889468743157 
shaped 	 1913.9631448346558 1.3100101772711499 
images 	 757.4758044811712 1.4802346513893572 
starting 	 3503.7813008128105 0.9739889468743157 
presidential 	 865.1034529243033 1.4802346513893572 
campaign 	 1324.7507543362021 1.3100101772711499 
live 	 1519.7696494164181 1.3100101772711499 
print 	 1751.8906504064053 1.3100101772711499 
reliable 	 3904.8562068652964 0.9739889468743157 
factual 	 4997.07475925929 0.9739889468743157 
times 	 969.8275625825688 1.3100101772711499 
regulation 	 3249.2009732575248 0.9739889468743157 
god 	 3623.080783412734 0.9739889468743157 
tony 	 5480.389168124221 0.9739889468743157 
schwartz 	 5214.4020549576835 0.9739889468743157 
persuasion 	 4997.07475925929 0.9739889468743157 
considerations 	 3295.952063336236 0.9739889468743157 
satellite 	 1390.2811066772783 1.4802346513893572 
future 	 904.7447845714336 1.3100101772711499 
directions 	 4170.843320031835 0.9739889468743157 
identifies 	 4170.843320031835 0.9739889468743157 
terms 	 2138.7835940836317 0.9739889468743157 
global 	 2861.297471939448 0.9739889468743157 
village 	 2965.0150333110864 0.9739889468743157 
pseudo 	 7132.852046579132 0.9739889468743157 
event 	 1724.1647210880094 1.3100101772711499 
pack 	 5480.389168124221 0.9739889468743157 
journalism 	 2085.4216600159175 1.3100101772711499 
mcluhan's 	 7132.852046579132 0.9739889468743157 
influence 	 683.912544381961 1.4802346513893572 
upholding 	 5823.3061984867445 0.9739889468743157 
dominant 	 3687.5289111669026 0.9739889468743157 
competing 	 2406.663574452599 1.3100101772711499 
ideologies 	 4813.327148905198 0.9739889468743157 
finding 	 3503.7813008128105 0.9739889468743157 
difficulty 	 4170.843320031835 0.9739889468743157 
favorable 	 4813.327148905198 0.9739889468743157 
legitimate 	 4075.432412484979 0.9739889468743157 
light 	 1200.132042812501 1.3100101772711499 
capitalist 	 4654.1577288967665 0.9739889468743157 
society 	 603.163189714289 1.4802346513893572 
methods 	 1986.406215243849 0.9739889468743157 
fiber 	 2102.2068691172253 1.4802346513893572 
optics 	 1826.7963893747403 1.4802346513893572 
telecommunications 	 1913.9631448346558 1.3100101772711499 
telecommunication 	 3153.3103036758384 1.3100101772711499 
connection 	 3503.7813008128105 0.9739889468743157 
visual 	 2085.4216600159175 1.3100101772711499 
medium 	 1843.7644555834513 1.3100101772711499 
ability 	 1271.7380526703705 1.3100101772711499 
transmit 	 7132.852046579132 0.9739889468743157 
sound 	 3160.864270450288 0.9739889468743157 
postmodernism 	 1783.213011644783 1.5830890022835555 
consumer 	 2861.297471939448 0.9739889468743157 
fred 	 5480.389168124221 0.9739889468743157 
jameson 	 7132.852046579132 0.9739889468743157 
noise 	 5823.3061984867445 0.9739889468743157 
don 	 3623.080783412734 0.9739889468743157 
delillo 	 7132.852046579132 0.9739889468743157 
reaction 	 3001.694850441857 0.9739889468743157 
earlier 	 2894.87715728375 0.9739889468743157 
tendencies 	 4997.07475925929 0.9739889468743157 
merely 	 3904.8562068652964 0.9739889468743157 
extension 	 3904.8562068652964 0.9739889468743157 
hungary 	 3160.864270450288 0.9739889468743157 
radio 	 1297.6551793864548 1.3100101772711499 
material 	 2292.8039780077993 0.9739889468743157 
television 	 1000.5649501472856 1.4802346513893572 
period 	 2292.8039780077993 0.9739889468743157 
domination 	 4813.327148905198 0.9739889468743157 
particularly 	 1060.4292221325497 1.3100101772711499 
hungarian 	 3001.694850441857 0.9739889468743157 
socialist 	 3827.9262896693117 0.9739889468743157 
workers 	 2861.297471939448 0.9739889468743157 
bias 	 6306.620607351677 0.9739889468743157 
elections 	 1580.432135225144 1.3100101772711499 
systematic 	 4274.560881403473 0.9739889468743157 
selling 	 3344.6118808043802 0.9739889468743157 
delivering 	 4997.07475925929 0.9739889468743157 
politicians 	 4075.432412484979 0.9739889468743157 
share 	 2929.4303012366668 0.9739889468743157 
audience 	 4274.560881403473 0.9739889468743157 
movement 	 993.2031076219245 1.3100101772711499 
newspapers 	 1811.540391706367 1.3100101772711499 
magazines 	 4997.07475925929 0.9739889468743157 
professional 	 2400.264085625002 0.9739889468743157 
journals 	 4388.170615730229 0.9739889468743157 
influencial 	 5823.3061984867445 0.9739889468743157 
agents 	 3623.080783412734 0.9739889468743157 
socialization 	 5214.4020549576835 0.9739889468743157 
contingency 	 6306.620607351677 0.9739889468743157 
plans 	 1034.3228590281476 1.3100101772711499 
release 	 3001.694850441857 0.9739889468743157 
dupont 	 3153.3103036758384 1.3100101772711499 
corporation's 	 5480.389168124221 0.9739889468743157 
handle 	 3904.8562068652964 0.9739889468743157 
chemical 	 3755.661740464121 0.9739889468743157 
waste 	 3395.3429411915845 0.9739889468743157 
emergencies 	 4997.07475925929 0.9739889468743157 
cartoon 	 3153.3103036758384 1.3100101772711499 
interprets 	 5214.4020549576835 0.9739889468743157 
concludes 	 3561.9391765027735 0.9739889468743157 
dominance 	 4274.560881403473 0.9739889468743157 
world 	 1321.6168373233584 0.9739889468743157 
extensions 	 5823.3061984867445 0.9739889468743157 
violence 	 2894.87715728375 0.9739889468743157 
comparison 	 969.8275625825688 1.3100101772711499 
selection 	 3623.080783412734 0.9739889468743157 
smith 	 3448.329442176019 0.9739889468743157 
rape 	 4075.432412484979 0.9739889468743157 
trial 	 3001.694850441857 0.9739889468743157 
periodicals 	 2377.6173488597105 1.4802346513893572 
touchy 	 7132.852046579132 0.9739889468743157 
involving 	 1580.432135225144 1.3100101772711499 
kennedys 	 7132.852046579132 0.9739889468743157 
thin 	 4813.327148905198 0.9739889468743157 
line 	 1939.6551251651376 0.9739889468743157 
sensationalism 	 5823.3061984867445 0.9739889468743157 
simply 	 3160.864270450288 0.9739889468743157 
telling 	 4075.432412484979 0.9739889468743157 
notable 	 5480.389168124221 0.9739889468743157 
memoirs 	 5480.389168124221 0.9739889468743157 
correspondents 	 5214.4020549576835 0.9739889468743157 
assigned 	 4274.560881403473 0.9739889468743157 
vietnam 	 3503.7813008128105 0.9739889468743157 
war 	 656.8726349859414 1.4802346513893572 
debate 	 3448.329442176019 0.9739889468743157 
concerning 	 2334.632831222833 0.9739889468743157 
prejudice 	 4513.760350394357 0.9739889468743157 
attitude 	 2894.87715728375 0.9739889468743157 
affected 	 3001.694850441857 0.9739889468743157 
attitudes 	 2929.4303012366668 0.9739889468743157 
ultimately 	 3623.080783412734 0.9739889468743157 
exert 	 6306.620607351677 0.9739889468743157 
undue 	 6306.620607351677 0.9739889468743157 
outcome 	 3687.5289111669026 0.9739889468743157 
rap 	 5823.3061984867445 0.9739889468743157 
observing 	 1877.8308702320605 1.3100101772711499 
arrest 	 3561.9391765027735 0.9739889468743157 
crew 	 4654.1577288967665 0.9739889468743157 
florida's 	 7132.852046579132 0.9739889468743157 
laws 	 2356.1108897820254 0.9739889468743157 
example 	 2103.1988620092116 0.9739889468743157 
expanded 	 3755.661740464121 0.9739889468743157 
reference 	 2861.297471939448 0.9739889468743157 
electoral 	 3503.7813008128105 0.9739889468743157 
national 	 679.290519760245 1.3100101772711499 
security 	 2068.645718056295 0.9739889468743157 
manipulation 	 4654.1577288967665 0.9739889468743157 
sector 	 1843.7644555834513 1.3100101772711499 
regarding 	 2272.4274134435136 0.9739889468743157 
relationship 	 1755.9075148110458 0.9739889468743157 
investigation 	 2422.9695340300696 0.9739889468743157 
contemporary 	 1246.901125615632 1.3100101772711499 
manipulate 	 6306.620607351677 0.9739889468743157 
recipients 	 4388.170615730229 0.9739889468743157 
messages 	 4274.560881403473 0.9739889468743157 
columnist 	 5823.3061984867445 0.9739889468743157 
canada 	 3119.035417235254 0.9739889468743157 
analyzing 	 3687.5289111669026 0.9739889468743157 
conservative 	 4075.432412484979 0.9739889468743157 
wing 	 4388.170615730229 0.9739889468743157 
afn 	 432.49836268511245 1.5830890022835555 
enhance 	 4513.760350394357 0.9739889468743157 
career 	 1430.648735969724 1.3100101772711499 
televised 	 5480.389168124221 0.9739889468743157 
nixon 	 3987.095709677743 0.9739889468743157 
debates 	 4654.1577288967665 0.9739889468743157 
observes 	 617.106140785967 1.4802346513893572 
ongoing 	 3827.9262896693117 0.9739889468743157 
battle 	 3503.7813008128105 0.9739889468743157 
endowment 	 6306.620607351677 0.9739889468743157 
arts 	 3623.080783412734 0.9739889468743157 
preservation 	 4513.760350394357 0.9739889468743157 
societies 	 3827.9262896693117 0.9739889468743157 
schools 	 3204.2145023019707 0.9739889468743157 
libraries 	 5480.389168124221 0.9739889468743157 
postmodern 	 7132.852046579132 0.9739889468743157 
realistic 	 4513.760350394357 0.9739889468743157 
literal 	 5823.3061984867445 0.9739889468743157 
satellites 	 4170.843320031835 0.9739889468743157 
strategic 	 1952.4281034326482 1.3100101772711499 
industry 	 1880.0427038401415 0.9739889468743157 
importance 	 2828.6378947072153 0.9739889468743157 
thousands 	 3755.661740464121 0.9739889468743157 
military 	 2156.9824208635314 0.9739889468743157 
weather 	 3503.7813008128105 0.9739889468743157 
rescue 	 4388.170615730229 0.9739889468743157 
functions 	 2965.0150333110864 0.9739889468743157 
links 	 3904.8562068652964 0.9739889468743157 
assist 	 3561.9391765027735 0.9739889468743157 
fast 	 3987.095709677743 0.9739889468743157 
growing 	 2493.802251231264 0.9739889468743157 
enterprise 	 3987.095709677743 0.9739889468743157 
henry 	 3827.9262896693117 0.9739889468743157 
luce 	 7132.852046579132 0.9739889468743157 
publishing 	 3904.8562068652964 0.9739889468743157 
giant 	 4813.327148905198 0.9739889468743157 
forces 	 2543.476105340741 0.9739889468743157 
walter 	 2327.0788644483832 1.3100101772711499 
lippman 	 3153.3103036758384 1.3100101772711499 
contribution 	 3561.9391765027735 0.9739889468743157 
quality 	 2595.3103587729097 0.9739889468743157 
