term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 179.05256599995764 1.7887074478710083 
related 	 637.3843375319154 1.4766931776531942 
conference 	 900.7529316239328 1.4766931776531942 
committee 	 838.9385090132021 1.4766931776531942 
function 	 855.6492602698298 1.4766931776531942 
advantages 	 997.4589164075047 1.4766931776531942 
reasons 	 882.0984053543407 1.4766931776531942 
establishment 	 1160.0504247588788 1.4766931776531942 
delinquents 	 2399.5584485555637 1.4766931776531942 
deviate 	 2399.5584485555637 1.4766931776531942 
explains 	 1198.269806860413 1.4766931776531942 
basis 	 396.3089206386712 1.6989628962886834 
behavior 	 873.0867901576652 1.4766931776531942 
age 	 389.1474450769544 1.6989628962886834 
roots 	 1022.5295795570197 1.4766931776531942 
emotional 	 1009.798351532873 1.4766931776531942 
frustration 	 1518.4713930437395 1.4766931776531942 
inability 	 1218.8384179098207 1.4766931776531942 
cope 	 1619.2484787843828 1.4766931776531942 
responsibility 	 725.6291533274128 1.4766931776531942 
defenses 	 809.6242393921914 1.6989628962886834 
deals 	 873.0867901576652 1.4766931776531942 
prosecution 	 1476.221826264951 1.4766931776531942 
juveniles 	 1060.8032145755126 1.6989628962886834 
accused 	 1049.2728207309874 1.4766931776531942 
crimes 	 336.59945051095764 1.7887074478710083 
philosophies 	 580.0252123794394 1.6989628962886834 
criminal 	 328.49595939482754 1.7887074478710083 
implications 	 900.7529316239328 1.4766931776531942 
discusses 	 541.0321242754794 1.4766931776531942 
particular 	 757.7262791045009 1.4766931776531942 
form 	 618.0552947029465 1.4766931776531942 
proceedings 	 1341.2964593798447 1.4766931776531942 
role 	 262.8770429681695 1.6989628962886834 
court 	 147.63228465451175 1.867630741011588 
personnel 	 940.8863985052826 1.4766931776531942 
relation 	 807.4713912211625 1.4766931776531942 
offender 	 1565.7023903419492 1.4766931776531942 
system 	 108.13581560043828 1.8372316175361698 
examines 	 134.28942449996825 1.8372316175361698 
major 	 268.5788489999365 1.6989628962886834 
decisions 	 985.4878781844827 1.4766931776531942 
regarding 	 764.4659335493699 1.4766931776531942 
justice 	 171.12985205396598 1.867630741011588 
procedures 	 864.2732485634361 1.4766931776531942 
offered 	 1022.5295795570197 1.4766931776531942 
minors 	 404.8121196960957 1.8372316175361698 
treated 	 738.1109131324755 1.6989628962886834 
adults 	 631.7199487945103 1.6989628962886834 
offering 	 1142.2252679679743 1.4766931776531942 
guidance 	 1341.2964593798447 1.4766931776531942 
broken 	 1371.013756213487 1.4766931776531942 
results 	 695.9118564937704 1.4766931776531942 
classifications 	 1843.6544097464873 1.4766931776531942 
notes 	 707.5358587799445 1.4766931776531942 
factors 	 751.0980290220656 1.4766931776531942 
contributing 	 1240.5193736392014 1.4766931776531942 
handling 	 1341.2964593798447 1.4766931776531942 
nature 	 679.0842126550585 1.4766931776531942 
intent 	 1403.1108819905753 1.4766931776531942 
rehab 	 1843.6544097464873 1.4766931776531942 
facilities 	 1035.678298509039 1.4766931776531942 
inequitable 	 1959.0149207996515 1.4766931776531942 
force 	 882.0984053543407 1.4766931776531942 
recommending 	 1754.173845669489 1.4766931776531942 
reform 	 815.1097174044111 1.4766931776531942 
judicial 	 1178.7049510284708 1.4766931776531942 
regard 	 940.8863985052826 1.4766931776531942 
protection 	 807.4713912211625 1.4766931776531942 
offenders 	 560.3543004650377 1.7887074478710083 
sutherland's 	 2121.606429151025 1.4766931776531942 
differential 	 921.8272048732437 1.6989628962886834 
association 	 389.1474450769544 1.6989628962886834 
delinquent 	 979.5074603998257 1.6989628962886834 
development 	 466.62554074794355 1.4766931776531942 
criminology 	 1843.6544097464873 1.4766931776531942 
specifically 	 910.416049807136 1.4766931776531942 
leading 	 618.0552947029465 1.4766931776531942 
valid 	 1218.8384179098207 1.4766931776531942 
profile 	 1240.5193736392014 1.4766931776531942 
inquiry 	 1287.7503709374112 1.4766931776531942 
social 	 514.6658218728045 1.4766931776531942 
historical 	 668.2457150275029 1.4766931776531942 
symptoms 	 1619.2484787843828 1.4766931776531942 
cures 	 1518.4713930437395 1.4766931776531942 
dealt 	 1371.013756213487 1.4766931776531942 
upper 	 1142.2252679679743 1.4766931776531942 
classes 	 1160.0504247588788 1.4766931776531942 
legislation 	 940.8863985052826 1.4766931776531942 
procedural 	 1681.0629013951134 1.4766931776531942 
changes 	 662.9343791007446 1.4766931776531942 
study 	 486.5139141448318 1.4766931776531942 
prevalence 	 1619.2484787843828 1.4766931776531942 
causes 	 882.0984053543407 1.4766931776531942 
narcotic 	 707.2021430503418 1.7887074478710083 
laws 	 198.1544603193356 1.8372316175361698 
jersey 	 399.42326895347094 1.7887074478710083 
observes 	 622.8009122193946 1.4766931776531942 
treatment 	 219.230824797412 1.7887074478710083 
drug 	 262.31820518274685 1.8372316175361698 
brooklyn 	 1843.6544097464873 1.4766931776531942 
teen 	 1843.6544097464873 1.4766931776531942 
killers 	 1843.6544097464873 1.4766931776531942 
looks 	 695.9118564937704 1.4766931776531942 
notorious 	 1959.0149207996515 1.4766931776531942 
precedent 	 1754.173845669489 1.4766931776531942 
setting 	 930.4702284575751 1.4766931776531942 
surrounding 	 997.4589164075047 1.4766931776531942 
occurred 	 1049.2728207309874 1.4766931776531942 
york 	 662.9343791007446 1.4766931776531942 
recognition 	 1160.0504247588788 1.4766931776531942 
gangs 	 1959.0149207996515 1.4766931776531942 
ultimate 	 1142.2252679679743 1.4766931776531942 
disposition 	 1843.6544097464873 1.4766931776531942 
explanation 	 1049.2728207309874 1.4766931776531942 
paraphernalia 	 2121.606429151025 1.4766931776531942 
application 	 690.2238178619959 1.4766931776531942 
cited 	 1438.0024441634168 1.4766931776531942 
top 	 374.566189648499 1.4766931776531942 
experienced 	 486.5139141448318 1.4766931776531942 
microsoft 	 259.1639738908384 1.6989628962886834 
internet 	 415.10573251391787 1.4766931776531942 
explorer 	 537.157697999873 1.4766931776531942 
msie30 	 537.157697999873 1.4766931776531942 
http 	 175.94229331925882 1.4766931776531942 
www 	 174.37893851258025 1.4766931776531942 
com 	 64.51796870904259 1.7887074478710083 
htm 	 263.08010487094134 1.4766931776531942 
start 	 432.5432624017531 1.4766931776531942 
send 	 423.72972080752425 1.4766931776531942 
comments 	 151.2981042412656 1.7887074478710083 
mailto 	 291.302804372423 1.4766931776531942 
updated 	 429.5838393754065 1.4766931776531942 
copyright 	 312.7517670377684 1.4766931776531942 
asm 	 537.157697999873 1.4766931776531942 
communications 	 429.5838393754065 1.4766931776531942 
rights 	 369.4578403117497 1.4766931776531942 
reserved 	 444.6043219519016 1.4766931776531942 
