term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 706.386931201828 1.3642354475073695 
people 	 1853.7115458479705 0.834004774971131 
based 	 973.2037568584332 1.177139548015937 
theories 	 360.715449453028 1.7310908466570358 
dubois 	 6920.456418576388 0.834004774971131 
cleaver 	 7728.582555374186 0.834004774971131 
discusses 	 194.0405396970774 1.7744700501868722 
various 	 241.60350389963563 1.702477608390926 
views 	 134.03635581764888 1.8751617490322887 
moral 	 2126.2866370141433 1.177139548015937 
philosophies 	 572.069754354285 1.702477608390926 
hobbs 	 4185.014178200651 1.177139548015937 
plato 	 336.2188073811384 1.8629215454834351 
sartre 	 1545.716511074837 1.562971869776815 
john 	 562.6089483569705 1.6220451496855361 
dewey 	 7728.582555374186 0.834004774971131 
stand 	 4438.906036436686 0.834004774971131 
regard 	 3711.925891359993 0.834004774971131 
christian 	 971.971211526092 1.482011765899346 
theology 	 2576.194185124729 1.3642354475073695 
contends 	 4576.55803483428 0.834004774971131 
pragmatic 	 7273.469516755468 0.834004774971131 
scientific 	 4252.5732740282865 0.834004774971131 
opposed 	 2126.2866370141433 1.177139548015937 
tenants 	 7728.582555374186 0.834004774971131 
blind 	 6632.023715728352 0.834004774971131 
faith 	 1550.0508998562268 1.3642354475073695 
feelings 	 5408.837312542984 0.834004774971131 
religious 	 1877.0575291219861 1.177139548015937 
value 	 2989.334098611772 0.834004774971131 
goodness 	 6920.456418576388 0.834004774971131 
butler 	 6388.15734024163 0.834004774971131 
kant 	 768.9396020640431 1.7310908466570358 
discussion 	 782.6294325282188 1.3642354475073695 
respective 	 1223.5047687638507 1.482011765899346 
perception 	 2156.1392364485755 1.177139548015937 
whitehead 	 3864.291277687093 1.177139548015937 
teachings 	 6388.15734024163 0.834004774971131 
nyayavaiseshika 	 9466.587196047136 0.834004774971131 
observes 	 491.4070040554026 1.562971869776815 
distinctions 	 7273.469516755468 0.834004774971131 
alfred 	 5291.598500595796 0.834004774971131 
north 	 2791.3260064585343 0.834004774971131 
principia 	 8370.028356401303 0.834004774971131 
mathimatica 	 9466.587196047136 0.834004774971131 
hinduism 	 7273.469516755468 0.834004774971131 
types 	 3126.986097009366 0.834004774971131 
knowledge 	 1722.2235686152446 1.177139548015937 
job 	 3935.112233807163 0.834004774971131 
homer's 	 6920.456418576388 0.834004774971131 
achilles 	 7273.469516755468 0.834004774971131 
illustration 	 7273.469516755468 0.834004774971131 
disparities 	 8370.028356401303 0.834004774971131 
hebrew 	 6632.023715728352 0.834004774971131 
greek 	 1602.828243668609 1.3642354475073695 
life 	 490.02614224411843 1.482011765899346 
human 	 348.3304154684935 1.6670501269129718 
heroism 	 6920.456418576388 0.834004774971131 
social 	 203.04272573635325 1.7546833675952873 
contract 	 2219.453018218343 1.177139548015937 
rousseau 	 606.1224597296224 1.7913030706713982 
examines 	 151.36862811467742 1.8184099690138051 
positions 	 4034.019438551634 0.834004774971131 
contributions 	 3797.460235409569 0.834004774971131 
justification 	 5182.451777903439 0.834004774971131 
body 	 1125.217896713941 1.3642354475073695 
politic's 	 9466.587196047136 0.834004774971131 
rule 	 3309.727484436124 0.834004774971131 
scandal 	 6388.15734024163 0.834004774971131 
violation 	 4984.443685750201 0.834004774971131 
lockian 	 9466.587196047136 0.834004774971131 
theory 	 511.7466817221462 1.6220451496855361 
asserting 	 6920.456418576388 0.834004774971131 
consent 	 5080.3518374638015 0.834004774971131 
governed 	 5673.116874480113 0.834004774971131 
fascism 	 6632.023715728352 0.834004774971131 
friends 	 5673.116874480113 0.834004774971131 
foes 	 8370.028356401303 0.834004774971131 
plato's 	 1064.6928900402718 1.6220451496855361 
programmatic 	 9466.587196047136 0.834004774971131 
approaches 	 3983.7929978179677 0.834004774971131 
basic 	 3277.766801459808 0.834004774971131 
assumption 	 3316.011857864176 1.177139548015937 
logical 	 2995.288957350618 1.177139548015937 
deduction 	 6920.456418576388 0.834004774971131 
facism's 	 9466.587196047136 0.834004774971131 
bottom 	 5408.837312542984 0.834004774971131 
approach 	 1607.8598166256586 1.177139548015937 
lacking 	 6920.456418576388 0.834004774971131 
corresponding 	 6920.456418576388 0.834004774971131 
marx 	 431.8709814919533 1.7913030706713982 
durkheim 	 3460.228209288194 1.177139548015937 
weber 	 6920.456418576388 0.834004774971131 
philosophical 	 450.623534644722 1.7546833675952873 
reference 	 3797.460235409569 0.834004774971131 
varied 	 5990.577914701236 0.834004774971131 
justice 	 843.9134225354557 1.482011765899346 
motivation 	 5080.3518374638015 0.834004774971131 
desire 	 4576.55803483428 0.834004774971131 
love 	 1361.964312752535 1.3642354475073695 
beauty 	 5990.577914701236 0.834004774971131 
death 	 2862.7065350722373 0.834004774971131 
trinity 	 7273.469516755468 0.834004774971131 
characteristics 	 3797.460235409569 0.834004774971131 
set 	 1173.9441487923282 1.177139548015937 
apart 	 5408.837312542984 0.834004774971131 
nature 	 157.5929623617871 1.8480201486661043 
idea 	 2097.5198304749815 1.177139548015937 
transcendence 	 8370.028356401303 0.834004774971131 
noting 	 1042.328699003122 1.3642354475073695 
ideas 	 357.3021814723686 1.7310908466570358 
camus 	 2306.8188061921296 1.3642354475073695 
keats 	 7273.469516755468 0.834004774971131 
joyce 	 6920.456418576388 0.834004774971131 
mann 	 5990.577914701236 0.834004774971131 
tyranny 	 3460.228209288194 1.177139548015937 
madison 	 5823.897578930555 0.834004774971131 
examining 	 4576.55803483428 0.834004774971131 
causes 	 3479.9991951884463 0.834004774971131 
relationship 	 776.8024855791596 1.3642354475073695 
absolute 	 5673.116874480113 0.834004774971131 
power 	 455.8189700991978 1.562971869776815 
writings 	 930.0305399137359 1.562971869776815 
mentioned 	 5823.897578930555 0.834004774971131 
buber 	 4185.014178200651 1.177139548015937 
focuses 	 1578.0072171912266 1.177139548015937 
theologian 	 9466.587196047136 0.834004774971131 
atheist 	 9466.587196047136 0.834004774971131 
existentialism 	 6176.910677109635 0.834004774971131 
meaning 	 1921.0132813854414 1.177139548015937 
structure 	 2768.230705774271 0.834004774971131 
consciousness 	 4984.443685750201 0.834004774971131 
philosophers 	 922.5774793470866 1.6220451496855361 
differences 	 1052.0048114608178 1.3642354475073695 
thinkers 	 882.4158110156621 1.6670501269129718 
god 	 1602.828243668609 1.3642354475073695 
discussed 	 3126.986097009366 0.834004774971131 
perceived 	 5291.598500595796 0.834004774971131 
divine 	 2911.9487894652775 1.177139548015937 
particularly 	 2814.7634721706268 0.834004774971131 
aristotle 	 552.6686429773628 1.7913030706713982 
function 	 1125.217896713941 1.3642354475073695 
hobbes 	 432.5285261610243 1.8392847044180367 
concepts 	 971.971211526092 1.482011765899346 
authority 	 688.8894274460978 1.562971869776815 
individual 	 295.2840242886821 1.7310908466570358 
community 	 2438.312908279455 0.834004774971131 
misery 	 2995.288957350618 1.177139548015937 
proudnon 	 9466.587196047136 0.834004774971131 
labor 	 3409.6765068013865 0.834004774971131 
wages 	 4808.484731005827 0.834004774971131 
property 	 448.96452331511506 1.702477608390926 
attitude 	 3842.0265627708827 0.834004774971131 
free 	 400.3843963316591 1.562971869776815 
determinism 	 2576.194185124729 1.3642354475073695 
study 	 959.6820600712268 1.177139548015937 
descartes 	 3636.734758377734 1.177139548015937 
socrates 	 6920.456418576388 0.834004774971131 
nietzche 	 7728.582555374186 0.834004774971131 
psychological 	 3630.779899638888 0.834004774971131 
implications 	 1776.7969299614235 1.177139548015937 
belief 	 2187.162820552821 1.177139548015937 
importance 	 1251.3716860813242 1.3642354475073695 
disbelief 	 8370.028356401303 0.834004774971131 
seen 	 498.2223497686287 1.6220451496855361 
marxist 	 2911.9487894652775 1.177139548015937 
humanism 	 6388.15734024163 0.834004774971131 
look 	 1267.1105299965272 1.177139548015937 
development 	 613.6339197533223 1.3642354475073695 
roots 	 4034.019438551634 0.834004774971131 
humanist 	 7273.469516755468 0.834004774971131 
relation 	 1061.8617962692263 1.3642354475073695 
scholasticism 	 8370.028356401303 0.834004774971131 
aristotle's 	 1384.0912837152775 1.562971869776815 
light 	 3185.585388807679 0.834004774971131 
major 	 2119.160793605484 0.834004774971131 
time 	 754.2172022021513 1.177139548015937 
periods 	 2363.669369642361 1.177139548015937 
engles 	 7728.582555374186 0.834004774971131 
mills 	 5990.577914701236 0.834004774971131 
machiavelli 	 909.1836895944335 1.702477608390926 
classical 	 1479.6353454788953 1.3642354475073695 
literal 	 7728.582555374186 0.834004774971131 
personal 	 1131.1769767675398 1.177139548015937 
equanimity 	 9466.587196047136 0.834004774971131 
welfare 	 1661.4812285834005 1.3642354475073695 
capitalist 	 6176.910677109635 0.834004774971131 
paine 	 7728.582555374186 0.834004774971131 
philosopher 	 6176.910677109635 0.834004774971131 
modern 	 531.5112437196277 1.562971869776815 
intellectual 	 1502.07844881574 1.3642354475073695 
changes 	 2615.3670517141595 0.834004774971131 
centering 	 2363.669369642361 1.177139548015937 
paragons 	 9466.587196047136 0.834004774971131 
ancient 	 4139.525193008533 0.834004774971131 
kant's 	 8370.028356401303 0.834004774971131 
metaphysics 	 2306.8188061921296 1.3642354475073695 
morals 	 7273.469516755468 0.834004774971131 
bhagavad 	 7728.582555374186 0.834004774971131 
gita 	 7728.582555374186 0.834004774971131 
contrasts 	 817.178587651521 1.562971869776815 
relevance 	 5673.116874480113 0.834004774971131 
indigenous 	 6388.15734024163 0.834004774971131 
eastern 	 3553.593859922847 0.834004774971131 
western 	 1395.6630032292671 1.177139548015937 
culture 	 3098.480821304129 0.834004774971131 
similarities 	 1417.5244246760956 1.3642354475073695 
ethical 	 2253.11767322361 1.177139548015937 
morality 	 1162.53817489217 1.482011765899346 
autonomy 	 5408.837312542984 0.834004774971131 
bettelheim 	 9466.587196047136 0.834004774971131 
bonhoeffer 	 1893.317439209427 1.562971869776815 
examination 	 604.9524433435215 1.482011765899346 
issues 	 732.3691977114047 1.3642354475073695 
republic 	 1042.328699003122 1.3642354475073695 
informed 	 5291.598500595796 0.834004774971131 
heart 	 4576.55803483428 0.834004774971131 
bonhoeffer's 	 2366.646799011784 1.482011765899346 
enlightenment 	 2058.970225703212 1.3642354475073695 
france 	 4139.525193008533 0.834004774971131 
fontanelie 	 9466.587196047136 0.834004774971131 
montesquieu 	 4185.014178200651 1.177139548015937 
prevost 	 9466.587196047136 0.834004774971131 
traces 	 3630.779899638888 0.834004774971131 
seminal 	 6632.023715728352 0.834004774971131 
french 	 3842.0265627708827 0.834004774971131 
platonic 	 8370.028356401303 0.834004774971131 
american 	 877.0125153714567 1.177139548015937 
ideal 	 1550.0508998562268 1.3642354475073695 
applies 	 4894.019075055403 0.834004774971131 
frege 	 9466.587196047136 0.834004774971131 
hume 	 808.1632796394965 1.7310908466570358 
analyzes 	 638.5301733610769 1.482011765899346 
leading 	 2438.312908279455 0.834004774971131 
exponents 	 8370.028356401303 0.834004774971131 
hegel 	 1105.3372859547255 1.6220451496855361 
mill 	 491.71248295845305 1.7744700501868722 
detailed 	 3342.3471967908517 0.834004774971131 
analyses 	 5182.451777903439 0.834004774971131 
including 	 694.4907281682084 1.177139548015937 
priori 	 3636.734758377734 1.177139548015937 
reasoning 	 6176.910677109635 0.834004774971131 
skepticism 	 6388.15734024163 0.834004774971131 
issue 	 2245.7883571450184 0.834004774971131 
doubts 	 6920.456418576388 0.834004774971131 
critique 	 4034.019438551634 0.834004774971131 
cartesian 	 8370.028356401303 0.834004774971131 
hume's 	 2790.0094521337674 1.3642354475073695 
enquiries 	 8370.028356401303 0.834004774971131 
protagoras 	 8370.028356401303 0.834004774971131 
gorgias 	 7728.582555374186 0.834004774971131 
role 	 518.5429949820999 1.482011765899346 
analysis 	 486.6018784292166 1.482011765899346 
stressing 	 4506.23534644722 0.834004774971131 
believed 	 4727.338739284722 0.834004774971131 
unlimited 	 5990.577914701236 0.834004774971131 
private 	 3042.9663533627 0.834004774971131 
cause 	 1991.8964989089839 1.177139548015937 
considerable 	 5990.577914701236 0.834004774971131 
harm 	 6176.910677109635 0.834004774971131 
society 	 343.0743646193691 1.6670501269129718 
responsibility 	 1431.3532675361187 1.177139548015937 
attention 	 3375.6536901418226 0.834004774971131 
interconnection 	 8370.028356401303 0.834004774971131 
effect 	 2495.157346875087 0.834004774971131 
individual's 	 2767.7324380412597 1.177139548015937 
soul 	 661.4498125744745 1.702477608390926 
spiritual 	 2404.2423655029133 1.177139548015937 
concept 	 353.95393208974207 1.7310908466570358 
change 	 1267.1105299965272 1.177139548015937 
viewed 	 1575.779579761574 1.3642354475073695 
sorel 	 9466.587196047136 0.834004774971131 
nietzsche 	 6632.023715728352 0.834004774971131 
freud 	 3194.078670120815 1.177139548015937 
kafka 	 6632.023715728352 0.834004774971131 
intellectuals 	 6388.15734024163 0.834004774971131 
contribution 	 4727.338739284722 0.834004774971131 
philosophic 	 2995.288957350618 1.177139548015937 
theological 	 6920.456418576388 0.834004774971131 
notes 	 2791.3260064585343 0.834004774971131 
viewing 	 2591.2258889517193 1.177139548015937 
extensions 	 7728.582555374186 0.834004774971131 
mans 	 5535.464876082519 0.834004774971131 
spirituality 	 3864.291277687093 1.177139548015937 
concern 	 1776.7969299614235 1.177139548015937 
functioning 	 3316.011857864176 1.177139548015937 
organization 	 2313.1176671555536 0.834004774971131 
thomas 	 2288.27901741714 1.177139548015937 
aquinas 	 3460.228209288194 1.177139548015937 
substantial 	 4894.019075055403 0.834004774971131 
form 	 487.6625816558909 1.562971869776815 
aquinas's 	 9466.587196047136 0.834004774971131 
view 	 518.9374037349214 1.562971869776815 
internal 	 3516.3686130199194 0.834004774971131 
formative 	 6920.456418576388 0.834004774971131 
philosophers' 	 9466.587196047136 0.834004774971131 
hart 	 7273.469516755468 0.834004774971131 
bentham 	 2366.646799011784 1.482011765899346 
rawls 	 9466.587196047136 0.834004774971131 
darrow 	 9466.587196047136 0.834004774971131 
broad 	 4085.8929382576052 0.834004774971131 
huxley 	 7728.582555374186 0.834004774971131 
mind 	 1023.4933634442924 1.3642354475073695 
viewpoints 	 1181.8346848211804 1.482011765899346 
consistently 	 6920.456418576388 0.834004774971131 
advancing 	 6632.023715728352 0.834004774971131 
notion 	 1891.038958160038 1.3642354475073695 
substance 	 2704.418656271492 1.177139548015937 
underlying 	 4650.15269956868 0.834004774971131 
physical 	 2989.334098611772 0.834004774971131 
influence 	 907.6758768559248 1.3642354475073695 
growth 	 1456.0740294478653 1.177139548015937 
civilization 	 2363.669369642361 1.177139548015937 
roman 	 4139.525193008533 0.834004774971131 
empire 	 5182.451777903439 0.834004774971131 
christianity 	 5823.897578930555 0.834004774971131 
renaissance 	 5080.3518374638015 0.834004774971131 
legacy 	 7728.582555374186 0.834004774971131 
world 	 877.0125153714567 1.177139548015937 
quality 	 3444.4471372304893 0.834004774971131 
pleasure 	 5673.116874480113 0.834004774971131 
pleasures 	 7728.582555374186 0.834004774971131 
worth 	 4984.443685750201 0.834004774971131 
pursuing 	 6388.15734024163 0.834004774971131 
dietrich 	 4185.014178200651 1.177139548015937 
augustine 	 7728.582555374186 0.834004774971131 
passive 	 6176.910677109635 0.834004774971131 
active 	 2447.0095375277015 1.177139548015937 
statement 	 3591.7161865209205 0.834004774971131 
resemblance 	 8370.028356401303 0.834004774971131 
augustine's 	 8370.028356401303 0.834004774971131 
intellective 	 4733.293598023568 1.177139548015937 
matter 	 1991.8964989089839 1.177139548015937 
aristotles 	 8370.028356401303 0.834004774971131 
appear 	 4506.23534644722 0.834004774971131 
levels 	 3630.779899638888 0.834004774971131 
nutritive 	 9466.587196047136 0.834004774971131 
sensitive 	 4894.019075055403 0.834004774971131 
inextricably 	 7728.582555374186 0.834004774971131 
linked 	 5182.451777903439 0.834004774971131 
notions 	 5823.897578930555 0.834004774971131 
actuality 	 8370.028356401303 0.834004774971131 
potentiality 	 9466.587196047136 0.834004774971131 
gabriel 	 3636.734758377734 1.177139548015937 
marcel's 	 4185.014178200651 1.177139548015937 
truth 	 2540.1759187319008 1.177139548015937 
interpretation 	 2097.5198304749815 1.177139548015937 
compliance 	 2645.799250297898 1.177139548015937 
thinking 	 1727.483925967813 1.3642354475073695 
sophists 	 9466.587196047136 0.834004774971131 
progress 	 1991.8964989089839 1.177139548015937 
comte 	 9466.587196047136 0.834004774971131 
darwin 	 7728.582555374186 0.834004774971131 
spencer 	 7273.469516755468 0.834004774971131 
emile 	 6920.456418576388 0.834004774971131 
evolution 	 3630.779899638888 0.834004774971131 
realization 	 6632.023715728352 0.834004774971131 
exemplified 	 6176.910677109635 0.834004774971131 
held 	 2989.334098611772 0.834004774971131 
intimate 	 7728.582555374186 0.834004774971131 
regarding 	 753.9807399470718 1.482011765899346 
connotations 	 9466.587196047136 0.834004774971131 
freudian 	 6176.910677109635 0.834004774971131 
hegelian 	 4733.293598023568 1.177139548015937 
legitimacy 	 9466.587196047136 0.834004774971131 
hoe 	 9466.587196047136 0.834004774971131 
legitimate 	 5408.837312542984 0.834004774971131 
challenges 	 5291.598500595796 0.834004774971131 
writer's 	 8370.028356401303 0.834004774971131 
doctrines 	 6388.15734024163 0.834004774971131 
jean 	 5673.116874480113 0.834004774971131 
jaques 	 9466.587196047136 0.834004774971131 
improvement 	 4506.23534644722 0.834004774971131 
abilities 	 5535.464876082519 0.834004774971131 
versus 	 2492.2218428751007 1.177139548015937 
rousseau's 	 7728.582555374186 0.834004774971131 
antithecal 	 9466.587196047136 0.834004774971131 
stuart 	 7728.582555374186 0.834004774971131 
karl 	 2911.9487894652775 1.177139548015937 
mill's 	 3636.734758377734 1.177139548015937 
marx's 	 3316.011857864176 1.177139548015937 
dislike 	 7273.469516755468 0.834004774971131 
economic 	 2365.5644591308896 0.834004774971131 
socialism 	 6388.15734024163 0.834004774971131 
liberal 	 4085.8929382576052 0.834004774971131 
socialist 	 5080.3518374638015 0.834004774971131 
bernstein 	 9466.587196047136 0.834004774971131 
lenin 	 6176.910677109635 0.834004774971131 
examples 	 3842.0265627708827 0.834004774971131 
leibniz 	 4733.293598023568 1.177139548015937 
clarke 	 3636.734758377734 1.177139548015937 
exchanges 	 3636.734758377734 1.177139548015937 
account 	 3042.9663533627 0.834004774971131 
series 	 3591.7161865209205 0.834004774971131 
language 	 3409.6765068013865 0.834004774971131 
king 	 2069.7625965042666 1.177139548015937 
lear 	 6920.456418576388 0.834004774971131 
symposium 	 7728.582555374186 0.834004774971131 
hippolytus 	 7728.582555374186 0.834004774971131 
euripedes 	 7728.582555374186 0.834004774971131 
consequences 	 3887.884846104368 0.834004774971131 
orwell's 	 7728.582555374186 0.834004774971131 
societies 	 2540.1759187319008 1.177139548015937 
depictions 	 7273.469516755468 0.834004774971131 
subordination 	 9466.587196047136 0.834004774971131 
rights 	 364.39046344961844 1.482011765899346 
liberties 	 5823.897578930555 0.834004774971131 
gandhi 	 3864.291277687093 1.177139548015937 
mark 	 5291.598500595796 0.834004774971131 
implementation 	 3935.112233807163 0.834004774971131 
salvation 	 6632.023715728352 0.834004774971131 
means 	 2838.5533941613303 0.834004774971131 
achieving 	 6176.910677109635 0.834004774971131 
comparisons 	 5182.451777903439 0.834004774971131 
contrastive 	 8370.028356401303 0.834004774971131 
essay 	 4374.325641105642 0.834004774971131 
especially 	 2745.4677231250494 0.834004774971131 
status 	 2615.3670517141595 0.834004774971131 
prince 	 2058.970225703212 1.3642354475073695 
dependent 	 4727.338739284722 0.834004774971131 
represent 	 4506.23534644722 0.834004774971131 
people's 	 5182.451777903439 0.834004774971131 
considerations 	 4374.325641105642 0.834004774971131 
literary 	 4984.443685750201 0.834004774971131 
frankl 	 9466.587196047136 0.834004774971131 
existence 	 2363.669369642361 1.177139548015937 
perfect 	 1455.9743947326388 1.482011765899346 
ruler 	 3460.228209288194 1.177139548015937 
maimonides 	 9466.587196047136 0.834004774971131 
nature's 	 7728.582555374186 0.834004774971131 
shaping 	 5408.837312542984 0.834004774971131 
questions 	 851.3735644814359 1.3642354475073695 
answers 	 4894.019075055403 0.834004774971131 
decarte 	 4733.293598023568 1.177139548015937 
kind 	 4034.019438551634 0.834004774971131 
catch 	 6920.456418576388 0.834004774971131 
relevant 	 4576.55803483428 0.834004774971131 
day 	 2197.107593134214 0.834004774971131 
philosphical 	 9466.587196047136 0.834004774971131 
arena 	 6388.15734024163 0.834004774971131 
luther 	 6632.023715728352 0.834004774971131 
machiavelli's 	 4185.014178200651 1.177139548015937 
luther's 	 8370.028356401303 0.834004774971131 
machivelli's 	 9466.587196047136 0.834004774971131 
expression 	 4312.278472897151 0.834004774971131 
compared 	 1671.1735983954259 1.177139548015937 
inalienable 	 7728.582555374186 0.834004774971131 
rosseau's 	 9466.587196047136 0.834004774971131 
sovereignty 	 2767.7324380412597 1.177139548015937 
semmingly 	 9466.587196047136 0.834004774971131 
similar 	 3126.986097009366 0.834004774971131 
fundamentally 	 7273.469516755468 0.834004774971131 
challenging 	 3316.011857864176 1.177139548015937 
traditional 	 3342.3471967908517 0.834004774971131 
questioning 	 8370.028356401303 0.834004774971131 
common 	 1419.2766970806651 1.177139548015937 
sense 	 3797.460235409569 0.834004774971131 
assumptions 	 5990.577914701236 0.834004774971131 
seeking 	 4139.525193008533 0.834004774971131 
certainity 	 8370.028356401303 0.834004774971131 
knowing 	 5291.598500595796 0.834004774971131 
individuality 	 3460.228209288194 1.177139548015937 
origin 	 2325.07634978434 1.177139548015937 
highly 	 3983.7929978179677 0.834004774971131 
opposing 	 5535.464876082519 0.834004774971131 
extentialist 	 9466.587196047136 0.834004774971131 
kierkegaard's 	 9466.587196047136 0.834004774971131 
aesthetic 	 6388.15734024163 0.834004774971131 
heidegger's 	 9466.587196047136 0.834004774971131 
authentic 	 7273.469516755468 0.834004774971131 
camus's 	 9466.587196047136 0.834004774971131 
afinity 	 9466.587196047136 0.834004774971131 
depicting 	 6388.15734024163 0.834004774971131 
alienated 	 9466.587196047136 0.834004774971131 
individuals 	 1197.238728840307 1.3642354475073695 
struggling 	 6920.456418576388 0.834004774971131 
maintain 	 3983.7929978179677 0.834004774971131 
identities 	 7728.582555374186 0.834004774971131 
kierkegaard 	 7273.469516755468 0.834004774971131 
beliefs 	 4438.906036436686 0.834004774971131 
aethetc 	 9466.587196047136 0.834004774971131 
alienation 	 5291.598500595796 0.834004774971131 
misunderstanding 	 9466.587196047136 0.834004774971131 
heidegger 	 9466.587196047136 0.834004774971131 
milton 	 6388.15734024163 0.834004774971131 
topics 	 4727.338739284722 0.834004774971131 
rosseau 	 8370.028356401303 0.834004774971131 
landes 	 9466.587196047136 0.834004774971131 
heavily 	 5823.897578930555 0.834004774971131 
divergent 	 6388.15734024163 0.834004774971131 
participation 	 4312.278472897151 0.834004774971131 
purpose 	 2989.334098611772 0.834004774971131 
civil 	 2700.9013957637358 0.834004774971131 
politics 	 3342.3471967908517 0.834004774971131 
derived 	 5408.837312542984 0.834004774971131 
goodin 	 9466.587196047136 0.834004774971131 
visions' 	 9466.587196047136 0.834004774971131 
valuable 	 5823.897578930555 0.834004774971131 
reconciled 	 9466.587196047136 0.834004774971131 
imapct 	 9466.587196047136 0.834004774971131 
leviathan 	 2790.0094521337674 1.3642354475073695 
sharing 	 5182.451777903439 0.834004774971131 
evolve 	 7273.469516755468 0.834004774971131 
responded 	 5823.897578930555 0.834004774971131 
