term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 215.66680642887667 1.7508823007832064 
pgs 	 33.80938812872785 1.95605629852044 
pages 	 562.0452273846802 1.4016952140547068 
footnotes 	 642.3783744458292 1.4016952140547068 
sources 	 281.0226136923401 1.6482313974083915 
price 	 554.317062514349 1.4016952140547068 
output 	 1651.3706839179906 1.4016952140547068 
regulations 	 1247.4628882290917 1.4016952140547068 
determinants 	 2220.6610471510057 1.4016952140547068 
athlete 	 2890.241223571913 1.4016952140547068 
normal 	 1397.2677185998464 1.4016952140547068 
notes 	 852.2190019718533 1.4016952140547068 
numerous 	 1201.4280713836029 1.4016952140547068 
various 	 196.7037376881989 1.7508823007832064 
levels 	 1108.5124472348816 1.4016952140547068 
degrees 	 1355.2412235138554 1.4016952140547068 
exercising 	 2112.8827118662425 1.4016952140547068 
body 	 1030.6199319459547 1.4016952140547068 
conditions 	 912.6728000186383 1.4016952140547068 
affect 	 1084.9467979410463 1.4016952140547068 
heart's 	 2890.241223571913 1.4016952140547068 
performance 	 1084.9467979410463 1.4016952140547068 
afn 	 233.66522279296345 1.7508823007832064 
cardiovascular 	 232.31373957831448 1.9252910565386931 
system 	 52.09935055861515 1.9181259982011296 
discussion 	 716.833152802395 1.4016952140547068 
heart 	 139.72677185998464 1.9181259982011296 
veins 	 2555.4511353614594 1.4016952140547068 
arteries 	 2890.241223571913 1.4016952140547068 
capillaries 	 2555.4511353614594 1.4016952140547068 
result 	 866.6379831731495 1.4016952140547068 
genetic 	 975.1833107890984 1.6482313974083915 
aspects 	 456.33640000931916 1.6482313974083915 
blood 	 213.45595207258077 1.885053805628348 
pressure 	 202.71513041994083 1.8671684797122128 
analysis 	 297.12858063376945 1.6482313974083915 
variables 	 698.6338592999232 1.6482313974083915 
affecting 	 1355.2412235138554 1.4016952140547068 
gene 	 2220.6610471510057 1.4016952140547068 
formation 	 1298.352017291822 1.4016952140547068 
causes 	 1062.4776303893927 1.4016952140547068 
changes 	 399.24851010680754 1.6482313974083915 
patient 	 677.6206117569277 1.6482313974083915 
care 	 477.3496475523147 1.6482313974083915 
study 	 117.20010999099937 1.8426917253817938 
hypothetical 	 1551.0808707300987 1.4016952140547068 
admitted 	 1521.7991783927605 1.4016952140547068 
diagnosed 	 2359.611488145216 1.4016952140547068 
suffering 	 1375.7975172781337 1.4016952140547068 
myocardial 	 851.8170451204865 1.7508823007832064 
infarction 	 638.8627838403648 1.8071566387803715 
delineating 	 2890.241223571913 1.4016952140547068 
procedures 	 520.50371453384 1.6482313974083915 
treatment 	 396.0916024082918 1.6482313974083915 
nurses 	 1732.0578068103 1.4016952140547068 
designed 	 912.6728000186383 1.4016952140547068 
meet 	 1000.7341119501184 1.4016952140547068 
patients 	 747.0958322540328 1.6482313974083915 
special 	 798.4970202136151 1.4016952140547068 
attack 	 1419.7368861514997 1.4016952140547068 
examines 	 215.66680642887667 1.7508823007832064 
applies 	 1494.1916645080655 1.4016952140547068 
attacks 	 807.7882666838716 1.6482313974083915 
disease 	 315.9593344221115 1.8071566387803715 
strokes 	 2359.611488145216 1.4016952140547068 
basic 	 1000.7341119501184 1.4016952140547068 
physiology 	 2112.8827118662425 1.4016952140547068 
pathology 	 2024.8213999347624 1.4016952140547068 
discussed 	 954.6992951046294 1.4016952140547068 
examination 	 738.7914794814687 1.4016952140547068 
consisting 	 1950.3666215781968 1.4016952140547068 
vessels 	 1885.8709589405523 1.4016952140547068 
ailments 	 2220.6610471510057 1.4016952140547068 
plague 	 1885.8709589405523 1.4016952140547068 
aging 	 628.623652980184 1.7508823007832064 
concerning 	 945.9963569468358 1.4016952140547068 
circulation 	 1885.8709589405523 1.4016952140547068 
gross 	 1690.031311724309 1.4016952140547068 
metabolism 	 2359.611488145216 1.4016952140547068 
aged 	 2024.8213999347624 1.4016952140547068 
human 	 372.22033334354506 1.6482313974083915 
environmental 	 1084.9467979410463 1.4016952140547068 
factors 	 301.5630490587345 1.7508823007832064 
smoking 	 1885.8709589405523 1.4016952140547068 
dietary 	 2220.6610471510057 1.4016952140547068 
habits 	 1615.5765333677432 1.4016952140547068 
incidence 	 1651.3706839179906 1.4016952140547068 
hypertension 	 589.902872036304 1.8071566387803715 
subsequent 	 1263.837337688446 1.4016952140547068 
arrest 	 1443.3025354453353 1.4016952140547068 
relation 	 972.5902293262383 1.4016952140547068 
acute 	 550.4568946393302 1.7508823007832064 
relationship 	 237.1653606414248 1.7508823007832064 
prevention 	 775.5404353650493 1.6482313974083915 
angina 	 2890.241223571913 1.4016952140547068 
pectoris 	 2890.241223571913 1.4016952140547068 
signal 	 1690.031311724309 1.4016952140547068 
prelude 	 2890.241223571913 1.4016952140547068 
myocardia 	 2890.241223571913 1.4016952140547068 
nutritional 	 2024.8213999347624 1.4016952140547068 
cholesterol 	 2220.6610471510057 1.4016952140547068 
preventive 	 2220.6610471510057 1.4016952140547068 
nutrients 	 2359.611488145216 1.4016952140547068 
development 	 281.0226136923401 1.6482313974083915 
endurance 	 1445.1206117859565 1.6482313974083915 
risk 	 1146.1678717647526 1.4016952140547068 
related 	 767.7222818651251 1.4016952140547068 
diseases 	 1582.2529764395454 1.4016952140547068 
stress 	 709.8684430757498 1.6482313974083915 
exercise 	 1468.0771966345224 1.4016952140547068 
diet 	 1950.3666215781968 1.4016952140547068 
terms 	 866.6379831731495 1.4016952140547068 
developing 	 1133.2871084240687 1.4016952140547068 
optimum 	 2112.8827118662425 1.4016952140547068 
efficiency 	 1335.524200160572 1.4016952140547068 
blacks 	 721.6512677226676 1.6482313974083915 
epidemiological 	 1179.805744072608 1.6482313974083915 
statistical 	 1494.1916645080655 1.4016952140547068 
cocaine 	 1110.3305235755029 1.6482313974083915 
effect 	 761.7958271432788 1.4016952140547068 
cardio 	 2555.4511353614594 1.4016952140547068 
vascular 	 2555.4511353614594 1.4016952140547068 
includes 	 661.1380139375846 1.4016952140547068 
research 	 277.1585312571745 1.6482313974083915 
effects 	 377.9706050030781 1.6482313974083915 
increased 	 1173.0081098725261 1.4016952140547068 
rate 	 1041.00742906768 1.4016952140547068 
chronic 	 1828.9817527185191 1.4016952140547068 
seizures 	 2220.6610471510057 1.4016952140547068 
dry 	 1885.8709589405523 1.4016952140547068 
lab 	 2024.8213999347624 1.4016952140547068 
mortality 	 2220.6610471510057 1.4016952140547068 
altitude 	 2112.8827118662425 1.4016952140547068 
review 	 651.6671222569989 1.4016952140547068 
article 	 525.8116205064242 1.6482313974083915 
additional 	 1201.4280713836029 1.4016952140547068 
cited 	 1732.0578068103 1.4016952140547068 
adolescent 	 2024.8213999347624 1.4016952140547068 
evaluation 	 1020.4511353034017 1.4016952140547068 
medical 	 920.7906381654506 1.4016952140547068 
entitled 	 1551.0808707300987 1.4016952140547068 
demographic 	 1828.9817527185191 1.4016952140547068 
life 	 598.4390055724632 1.4016952140547068 
style 	 1187.009090182307 1.4016952140547068 
adolescents 	 2220.6610471510057 1.4016952140547068 
discusses 	 651.6671222569989 1.4016952140547068 
examining 	 1397.2677185998464 1.4016952140547068 
programmed 	 2220.6610471510057 1.4016952140547068 
senescence 	 1445.1206117859565 1.6482313974083915 
controlled 	 1521.7991783927605 1.4016952140547068 
time 	 460.53970753936665 1.4016952140547068 
dependent 	 1443.3025354453353 1.4016952140547068 
degenerative 	 2555.4511353614594 1.4016952140547068 
process 	 755.9412100061562 1.4016952140547068 
random 	 2024.8213999347624 1.4016952140547068 
suggesting 	 1582.2529764395454 1.4016952140547068 
detremental 	 2890.241223571913 1.4016952140547068 
cells 	 2024.8213999347624 1.4016952140547068 
occuring 	 2112.8827118662425 1.4016952140547068 
randomly 	 2890.241223571913 1.4016952140547068 
pacemakers 	 1445.1206117859565 1.6482313974083915 
current 	 680.655820954779 1.4016952140547068 
technology 	 904.6891471762036 1.4016952140547068 
artificial 	 1690.031311724309 1.4016952140547068 
explored 	 1950.3666215781968 1.4016952140547068 
indications 	 2555.4511353614594 1.4016952140547068 
implants 	 2555.4511353614594 1.4016952140547068 
contraindications 	 2890.241223571913 1.4016952140547068 
modes 	 1828.9817527185191 1.4016952140547068 
pacing 	 2890.241223571913 1.4016952140547068 
noted 	 1096.5859153537324 1.4016952140547068 
detail 	 1468.0771966345224 1.4016952140547068 
comparison 	 785.9508602808402 1.4016952140547068 
quantitative 	 1885.8709589405523 1.4016952140547068 
qualitative 	 2112.8827118662425 1.4016952140547068 
contemporary 	 1010.4920195844803 1.4016952140547068 
nursing 	 721.6512677226676 1.6482313974083915 
summarizes 	 1651.3706839179906 1.4016952140547068 
analyzes 	 779.7979108303416 1.4016952140547068 
techniques 	 963.5619290813685 1.4016952140547068 
utilized 	 1778.0926236557889 1.4016952140547068 
journal 	 1651.3706839179906 1.4016952140547068 
articles 	 1146.1678717647526 1.4016952140547068 
concerned 	 1159.4015762976119 1.4016952140547068 
perceived 	 1615.5765333677432 1.4016952140547068 
top 	 451.16077207038654 1.4016952140547068 
experienced 	 586.0005499549969 1.4016952140547068 
microsoft 	 312.16009822761833 1.6482313974083915 
internet 	 499.99019651925767 1.4016952140547068 
explorer 	 647.00041928663 1.4016952140547068 
msie30 	 647.00041928663 1.4016952140547068 
http 	 211.9205178882843 1.4016952140547068 
www 	 210.03747456752183 1.4016952140547068 
com 	 77.7111692929366 1.7508823007832064 
htm 	 316.8770340465453 1.4016952140547068 
start 	 520.9935055861515 1.4016952140547068 
send 	 510.37769364098307 1.4016952140547068 
comments 	 182.23686869957928 1.7508823007832064 
mailto 	 350.8709588824945 1.4016952140547068 
updated 	 517.4289137613998 1.4016952140547068 
copyright 	 376.70599371382076 1.4016952140547068 
asm 	 647.00041928663 1.4016952140547068 
communications 	 517.4289137613998 1.4016952140547068 
rights 	 445.00782261988803 1.4016952140547068 
reserved 	 535.5209164657568 1.4016952140547068 
