term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 257.192713256797 1.7098737472737862 
ecological 	 218.11459411301595 1.9031250344208777 
balance 	 483.49447255439304 1.7098737472737862 
specific 	 621.3090252952862 1.3253538122029438 
paper 	 132.20978385435407 1.8152012548781284 
click 	 354.3396737992778 1.594240958468041 
catalog 	 755.1978890257637 1.3253538122029438 
button 	 689.1520538333631 1.3253538122029438 
title 	 332.8192924948481 1.594240958468041 
description 	 703.7351112323141 1.3253538122029438 
written 	 634.2533902660722 1.3253538122029438 
pgs 	 28.37281985129956 1.9629917165417181 
pages 	 670.2651158873203 1.3253538122029438 
footnotes 	 766.0661359850882 1.3253538122029438 
sources 	 223.42170529577345 1.7098737472737862 
price 	 661.0489192717703 1.3253538122029438 
army 	 1640.7026293006313 1.3253538122029438 
corps 	 2519.71106011378 1.3253538122029438 
engineers 	 2414.693843400462 1.3253538122029438 
jersey 	 573.7351693695744 1.7098737472737862 
beaches 	 882.7472485569216 1.7098737472737862 
describes 	 231.97183109395993 1.8152012548781284 
involvement 	 1366.8585799927484 1.3253538122029438 
procedures 	 620.7249266490514 1.594240958468041 
communities 	 1592.674822551738 1.3253538122029438 
petition 	 2181.1459411301594 1.3253538122029438 
past 	 495.721844250012 1.594240958468041 
future 	 874.3842213307814 1.3253538122029438 
plans 	 999.6140382553908 1.3253538122029438 
recycling 	 332.2718645457088 1.8644216522662498 
throw 	 2648.241745670765 1.3253538122029438 
culture 	 1128.1447238123756 1.3253538122029438 
successful 	 1570.0836917754482 1.3253538122029438 
requires 	 734.3853339461887 1.594240958468041 
attitude 	 1398.8668142579195 1.3253538122029438 
behavior 	 1254.1097035681175 1.3253538122029438 
change 	 922.699956103666 1.3253538122029438 
trash 	 1324.1208728353824 1.594240958468041 
discusses 	 777.1434004555515 1.3253538122029438 
historically 	 1750.750445675952 1.3253538122029438 
attacked 	 2248.988969668236 1.3253538122029438 
ineffective 	 2648.241745670765 1.3253538122029438 
offers 	 1193.4220465492094 1.3253538122029438 
recommendations 	 1527.3974998149042 1.3253538122029438 
effective 	 1205.0588059641009 1.3253538122029438 
disposal 	 1032.7798102719803 1.594240958468041 
concern 	 646.9247987723008 1.594240958468041 
geology 	 3047.494521673293 1.3253538122029438 
lebanon 	 2414.693843400462 1.3253538122029438 
valley 	 1926.6502758174329 1.3253538122029438 
deals 	 1254.1097035681175 1.3253538122029438 
copper 	 3446.7472976758218 1.3253538122029438 
iron 	 2519.71106011378 1.3253538122029438 
mines 	 2648.241745670765 1.3253538122029438 
maps 	 2015.4410673979337 1.3253538122029438 
man's 	 890.9465825638155 1.594240958468041 
effect 	 908.4770112516119 1.3253538122029438 
animal 	 1849.7361936657076 1.3253538122029438 
populations 	 1207.346921700231 1.594240958468041 
historical 	 959.8741442789069 1.3253538122029438 
discussion 	 854.8569275655891 1.3253538122029438 
abuses 	 2181.1459411301594 1.3253538122029438 
land 	 653.8648936270703 1.594240958468041 
north 	 508.15542974719204 1.594240958468041 
american 	 638.6336395119584 1.3253538122029438 
animals 	 706.8194280370838 1.7098737472737862 
currently 	 1216.9355153928766 1.3253538122029438 
reduced 	 1750.750445675952 1.3253538122029438 
factors 	 539.4419759559972 1.594240958468041 
involved 	 1078.8839519119945 1.3253538122029438 
diminishing 	 2648.241745670765 1.3253538122029438 
species 	 882.7472485569216 1.7098737472737862 
extinction 	 1723.3736488379109 1.594240958468041 
environment 	 262.8076604151627 1.7742171177611286 
abuse 	 1468.7706678923773 1.3253538122029438 
leading 	 443.89008696869973 1.594240958468041 
people's 	 1886.9103818409485 1.3253538122029438 
ignorance 	 3047.494521673293 1.3253538122029438 
suggestions 	 1640.7026293006313 1.3253538122029438 
solving 	 1969.3364677779764 1.3253538122029438 
everglades 	 3446.7472976758218 1.3253538122029438 
examines 	 192.89453494259777 1.7742171177611286 
water 	 190.93368421502078 1.8644216522662498 
report 	 908.4770112516119 1.3253538122029438 
central 	 1007.9019510278004 1.3253538122029438 
south 	 341.6147829688751 1.7098737472737862 
florida 	 2248.988969668236 1.3253538122029438 
projects 	 774.172631428664 1.594240958468041 
concerns 	 808.0941456977025 1.594240958468041 
usage 	 1750.750445675952 1.3253538122029438 
supply 	 707.7818177484564 1.594240958468041 
floods 	 3446.7472976758218 1.3253538122029438 
drought 	 2813.9466194029906 1.3253538122029438 
wildlife 	 2813.9466194029906 1.3253538122029438 
fauna 	 3446.7472976758218 1.3253538122029438 
preservation 	 2181.1459411301594 1.3253538122029438 
focusing 	 1170.8309157729195 1.3253538122029438 
lake 	 1640.7026293006313 1.3253538122029438 
okeechobee 	 3446.7472976758218 1.3253538122029438 
dade 	 3446.7472976758218 1.3253538122029438 
county 	 1366.8585799927484 1.3253538122029438 
international 	 777.1434004555515 1.3253538122029438 
aspects 	 1088.4048298358916 1.3253538122029438 
marine 	 353.4097140185419 1.84359238481395 
oil 	 358.18973556778224 1.7742171177611286 
pollution 	 335.90684456632226 1.84359238481395 
notes 	 1016.3108594943841 1.3253538122029438 
effects 	 450.74755379249063 1.594240958468041 
legal 	 983.3876131225738 1.3253538122029438 
inter 	 1926.6502758174329 1.3253538122029438 
country 	 937.2830135026168 1.3253538122029438 
actions 	 1241.4498532981029 1.3253538122029438 
prevent 	 725.2417088315896 1.594240958468041 
occurring 	 2065.5596205439606 1.3253538122029438 
environmental 	 1293.8495975446017 1.3253538122029438 
control 	 270.571258019291 1.7098737472737862 
explores 	 1382.6403891251023 1.3253538122029438 
stage 	 984.6682338889882 1.594240958468041 
correct 	 1592.674822551738 1.3253538122029438 
public 	 207.10300843176208 1.7098737472737862 
legislation 	 1351.4976696734234 1.3253538122029438 
ddt 	 1015.8315072244311 1.7098737472737862 
impact 	 359.6279839706648 1.7098737472737862 
considered 	 1193.4220465492094 1.3253538122029438 
miracle 	 2325.9030518199615 1.3253538122029438 
cure 	 1124.494484834118 1.594240958468041 
scientific 	 1548.345262857328 1.3253538122029438 
investigation 	 1170.8309157729195 1.3253538122029438 
finally 	 1548.345262857328 1.3253538122029438 
viewing 	 1886.9103818409485 1.3253538122029438 
curse 	 3047.494521673293 1.3253538122029438 
household 	 2120.4582841112515 1.3253538122029438 
waste 	 820.3513146503157 1.594240958468041 
garbage 	 3047.494521673293 1.3253538122029438 
refuse 	 1969.3364677779764 1.3253538122029438 
methods 	 479.93707213945345 1.594240958468041 
composting 	 2813.9466194029906 1.3253538122029438 
natural 	 431.28319918153386 1.7098737472737862 
artificial 	 2015.4410673979337 1.3253538122029438 
breakdown 	 2015.4410673979337 1.3253538122029438 
materials 	 683.4292899963742 1.594240958468041 
maintain 	 1450.4834176631791 1.3253538122029438 
including 	 505.7227047090873 1.3253538122029438 
laws 	 1138.5233829819183 1.3253538122029438 
governing 	 1666.306844541432 1.3253538122029438 
beach 	 963.3251379087164 1.594240958468041 
morphology 	 3446.7472976758218 1.3253538122029438 
technical 	 1468.7706678923773 1.3253538122029438 
study 	 232.94431799453292 1.7098737472737862 
erosion 	 2813.9466194029906 1.3253538122029438 
conservation 	 1007.7205336989668 1.594240958468041 
coast 	 963.3251379087164 1.594240958468041 
kingdom 	 1886.9103818409485 1.3253538122029438 
saudi 	 1124.494484834118 1.594240958468041 
arabia 	 1090.5729705650797 1.594240958468041 
views 	 1024.8443489066253 1.3253538122029438 
resources 	 1078.8839519119945 1.3253538122029438 
availability 	 2065.5596205439606 1.3253538122029438 
role 	 755.1978890257637 1.3253538122029438 
climate 	 1366.8585799927484 1.3253538122029438 
geological 	 2813.9466194029906 1.3253538122029438 
variables 	 1666.306844541432 1.3253538122029438 
topography 	 2519.71106011378 1.3253538122029438 
offshore 	 3047.494521673293 1.3253538122029438 
drilling 	 2813.9466194029906 1.3253538122029438 
process 	 450.74755379249063 1.594240958468041 
conclusion 	 1366.8585799927484 1.3253538122029438 
relationship 	 424.24611096105804 1.594240958468041 
life 	 142.73327834771794 1.8152012548781284 
reviews 	 1229.062279090828 1.3253538122029438 
michelson's 	 3446.7472976758218 1.3253538122029438 
life's 	 2813.9466194029906 1.3253538122029438 
cycles 	 2648.241745670765 1.3253538122029438 
physical 	 1088.4048298358916 1.3253538122029438 
contributions 	 1382.6403891251023 1.3253538122029438 
conrad 	 2414.693843400462 1.3253538122029438 
lorenz 	 3446.7472976758218 1.3253538122029438 
analysis 	 354.3396737992778 1.594240958468041 
lorenz's 	 3446.7472976758218 1.3253538122029438 
attitudes 	 1415.5636354969129 1.3253538122029438 
favoring 	 2248.988969668236 1.3253538122029438 
elements 	 1267.0540685389033 1.3253538122029438 
development 	 335.1325579436602 1.594240958468041 
alaskan 	 2813.9466194029906 1.3253538122029438 
prudhoe 	 3047.494521673293 1.3253538122029438 
bay 	 1666.306844541432 1.3253538122029438 
field 	 1205.0588059641009 1.3253538122029438 
facing 	 1666.306844541432 1.3253538122029438 
clamming 	 3047.494521673293 1.3253538122029438 
industry 	 908.4770112516119 1.3253538122029438 
economic 	 861.2927487101091 1.3253538122029438 
difficulties 	 1616.188291395405 1.3253538122029438 
nature 	 487.7213297871742 1.594240958468041 
mechanism 	 2015.4410673979337 1.3253538122029438 
selection 	 1750.750445675952 1.3253538122029438 
shore 	 2248.988969668236 1.3253538122029438 
island 	 1693.10237354713 1.3253538122029438 
local 	 901.4951075849813 1.3253538122029438 
construction 	 1382.6403891251023 1.3253538122029438 
deforestation 	 2813.9466194029906 1.3253538122029438 
world 	 319.3168197559792 1.594240958468041 
overview 	 999.6140382553908 1.3253538122029438 
situation 	 1117.9497674031209 1.3253538122029438 
particularly 	 512.4221744533127 1.594240958468041 
third 	 1170.8309157729195 1.3253538122029438 
centering 	 1721.2055081087228 1.3253538122029438 
damage 	 1814.816411499441 1.3253538122029438 
countries 	 1024.8443489066253 1.3253538122029438 
tropical 	 2519.71106011378 1.3253538122029438 
rainforests 	 3446.7472976758218 1.3253538122029438 
implications 	 1293.8495975446017 1.3253538122029438 
dominant 	 1781.893165127631 1.3253538122029438 
attributesthat 	 3446.7472976758218 1.3253538122029438 
continues 	 1886.9103818409485 1.3253538122029438 
pattern 	 2120.4582841112515 1.3253538122029438 
planetary 	 2519.71106011378 1.3253538122029438 
dominationthere 	 3446.7472976758218 1.3253538122029438 
direct 	 1280.2960310363296 1.3253538122029438 
consequence 	 2181.1459411301594 1.3253538122029438 
wild 	 2248.988969668236 1.3253538122029438 
threatened 	 1781.893165127631 1.3253538122029438 
living 	 1267.0540685389033 1.3253538122029438 
space 	 1205.0588059641009 1.3253538122029438 
fragility 	 2648.241745670765 1.3253538122029438 
ecosystem 	 2648.241745670765 1.3253538122029438 
observes 	 894.596821542073 1.3253538122029438 
efforts 	 1088.4048298358916 1.3253538122029438 
fronts 	 2813.9466194029906 1.3253538122029438 
planet 	 2015.4410673979337 1.3253538122029438 
dispose 	 2519.71106011378 1.3253538122029438 
variety 	 1205.0588059641009 1.3253538122029438 
toxic 	 1060.2291420556257 1.594240958468041 
products 	 1293.8495975446017 1.3253538122029438 
afn 	 417.9849948097731 1.594240958468041 
telephone 	 716.3794711355645 1.594240958468041 
books 	 675.7488348367117 1.594240958468041 
proposal 	 1398.8668142579195 1.3253538122029438 
proposes 	 1814.816411499441 1.3253538122029438 
program 	 679.6311759094658 1.3253538122029438 
form 	 887.7801739373995 1.3253538122029438 
community 	 887.7801739373995 1.3253538122029438 
wide 	 1229.062279090828 1.3253538122029438 
effort 	 1507.1848996036128 1.3253538122029438 
market 	 1088.4048298358916 1.3253538122029438 
demand 	 1382.6403891251023 1.3253538122029438 
collection 	 1666.306844541432 1.3253538122029438 
system 	 621.3090252952862 1.3253538122029438 
shipping 	 1926.6502758174329 1.3253538122029438 
processing 	 1640.7026293006313 1.3253538122029438 
support 	 799.9582639982979 1.3253538122029438 
funding 	 1666.306844541432 1.3253538122029438 
forms 	 1042.3002302159348 1.3253538122029438 
harvested 	 3047.494521673293 1.3253538122029438 
human 	 887.7801739373995 1.3253538122029438 
consumption 	 1926.6502758174329 1.3253538122029438 
position 	 835.9699896195463 1.3253538122029438 
government 	 679.6311759094658 1.3253538122029438 
directly 	 1382.6403891251023 1.3253538122029438 
forcefully 	 2813.9466194029906 1.3253538122029438 
involve 	 2120.4582841112515 1.3253538122029438 
damaging 	 2248.988969668236 1.3253538122029438 
top 	 538.0302375000883 1.3253538122029438 
experienced 	 698.8329539835988 1.3253538122029438 
microsoft 	 372.2654587559175 1.594240958468041 
internet 	 596.2616008179967 1.3253538122029438 
explorer 	 771.5781397703911 1.3253538122029438 
msie30 	 771.5781397703911 1.3253538122029438 
http 	 252.7250896555937 1.3253538122029438 
www 	 250.4794727761751 1.3253538122029438 
com 	 92.67418946735296 1.7098737472737862 
htm 	 377.890624453023 1.3253538122029438 
start 	 621.3090252952862 1.3253538122029438 
send 	 608.6491750252717 1.3253538122029438 
comments 	 217.32595521937407 1.7098737472737862 
mailto 	 418.42996338781956 1.3253538122029438 
updated 	 617.0580834918558 1.3253538122029438 
copyright 	 449.23944591958747 1.3253538122029438 
asm 	 771.5781397703911 1.3253538122029438 
communications 	 617.0580834918558 1.3253538122029438 
rights 	 530.6925586522888 1.3253538122029438 
reserved 	 638.6336395119584 1.3253538122029438 
