term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 1582.1204858864255 1.2327084984525858 
hatalombitorlok 	 25288.11472218407 0.42241667889073187 
fejtetore 	 25288.11472218407 0.42241667889073187 
allitott 	 18486.63010423756 0.42241667889073187 
hierarchiasorrendje 	 25288.11472218407 0.42241667889073187 
bizonyitott 	 17064.698432276313 0.42241667889073187 
nemzetkozi 	 2565.8034535824513 1.0343051169012518 
plutokratak 	 25288.11472218407 0.42241667889073187 
peto 	 5928.829617566825 0.6975128310033996 
ivan 	 3461.90504838539 0.8909133698154168 
szdsz 	 1225.7379007050226 1.3634820191814114 
horn 	 1066.0621298101846 1.4134651286045707 
gyula 	 2478.91890279509 1.0343051169012518 
mszp 	 1140.3570904810895 1.4134651286045707 
parlament 	 2155.2169592059677 1.1448640526500353 
erdek 	 8532.349216138156 0.6975128310033996 
otthon 	 7224.319368775806 0.6975128310033996 
nem 	 163.66763647100953 1.879009248960681 
liberalfasizmus 	 25288.11472218407 0.42241667889073187 
lenne 	 3232.970049699524 0.8909133698154168 
hanem 	 2424.727537274643 1.0343051169012518 
demokracia 	 5457.327293639899 0.6975128310033996 
sorrend 	 20645.379190272633 0.42241667889073187 
pont 	 13843.894572326126 0.42241667889073187 
forditott 	 17064.698432276313 0.42241667889073187 
tobbsegi 	 7778.695059595615 0.6975128310033996 
partelnok 	 3328.7387825506244 1.0343051169012518 
kisebbsegi 	 6536.7018366574375 0.6975128310033996 
koalicios 	 3952.553078377883 0.8909133698154168 
egyeb 	 11857.65923513365 0.42241667889073187 
kulfoldi 	 10914.654587279798 0.42241667889073187 
erdekek 	 14786.89922017998 0.42241667889073187 
europai 	 3503.957922475574 0.8909133698154168 
unio 	 14448.638737551611 0.42241667889073187 
kormanynak 	 6210.98145018244 0.6975128310033996 
kuldte 	 25288.11472218407 0.42241667889073187 
meg 	 365.10472751225205 1.7488008042101852 
kerdoivet 	 20645.379190272633 0.42241667889073187 
valaszadas 	 25288.11472218407 0.42241667889073187 
kormanyzati 	 6210.98145018244 0.6975128310033996 
felelosseg 	 8250.19738352254 0.6975128310033996 
mondta 	 2052.6427628659612 1.1448640526500353 
tegnap 	 1893.318021074962 1.2327084984525858 
miniszterelnok 	 1579.7032206658896 1.3041864392580187 
parlamenti 	 1730.952524192695 1.2327084984525858 
vezetoknek 	 22358.87473713774 0.42241667889073187 
tartott 	 12037.516165667479 0.42241667889073187 
feloras 	 25288.11472218407 0.42241667889073187 
tajekoztato 	 22358.87473713774 0.42241667889073187 
utan 	 2398.6397920729155 1.0343051169012518 
pofa 	 22358.87473713774 0.42241667889073187 
kuss 	 25288.11472218407 0.42241667889073187 
ellenzeki 	 2839.9770316124427 1.0343051169012518 
partok 	 2964.4148087834124 1.0343051169012518 
tobbszor 	 6657.477565101249 0.6975128310033996 
nehezmenyeztek 	 25288.11472218407 0.42241667889073187 
hogy 	 135.61032736169363 1.8986999749002396 
kormany 	 959.4559168291663 1.4561698483408974 
folytat 	 16500.39476704508 0.42241667889073187 
veluk 	 16002.643658361205 0.42241667889073187 
parbeszedet 	 10322.689595136317 0.6975128310033996 
kerdoivrol 	 25288.11472218407 0.42241667889073187 
leszogezte 	 6536.7018366574375 0.6975128310033996 
valaszokat 	 19429.63475209141 0.42241667889073187 
csak 	 632.8481943545703 1.601309954216715 
akkor 	 1416.5250873114799 1.3041864392580187 
ismerhetik 	 20645.379190272633 0.42241667889073187 
kepviselok 	 925.9627819744215 1.5536615395748068 
azok 	 5014.187811674787 0.6975128310033996 
vegleges 	 15557.39011919123 0.42241667889073187 
formaban 	 16002.643658361205 0.42241667889073187 
elkeszultek 	 25288.11472218407 0.42241667889073187 
parlamentnek 	 8858.069602613154 0.6975128310033996 
van 	 732.4037712944088 1.4930780698483757 
kormanya 	 8858.069602613154 0.6975128310033996 
kormanyfo 	 5759.699376252643 0.6975128310033996 
nyiltan 	 7778.695059595615 0.6975128310033996 
odavaghatja 	 25288.11472218407 0.42241667889073187 
onkenyuralom 	 12644.057361092035 0.6975128310033996 
tombol 	 20645.379190272633 0.42241667889073187 
normalis 	 16002.643658361205 0.42241667889073187 
ilyenkor 	 19429.63475209141 0.42241667889073187 
torvenyen 	 25288.11472218407 0.42241667889073187 
kivul 	 3895.0484954303506 0.8909133698154168 
helyezi 	 17716.139205226307 0.42241667889073187 
kormanyt 	 13843.894572326126 0.42241667889073187 
kleptokratak 	 7778.695059595615 0.6975128310033996 
fasizmusaban 	 25288.11472218407 0.42241667889073187 
mivel 	 2507.0939058373933 1.0343051169012518 
rablasbol 	 25288.11472218407 0.42241667889073187 
alaposan 	 17716.139205226307 0.42241667889073187 
kiveszik 	 22358.87473713774 0.42241667889073187 
reszuket 	 20645.379190272633 0.42241667889073187 
kussol 	 22358.87473713774 0.42241667889073187 
elfogadja 	 17064.698432276313 0.42241667889073187 
nyilt 	 3533.864611807496 1.0343051169012518 
fasizmust 	 22358.87473713774 0.42241667889073187 
mind 	 2734.0600214384194 0.8909133698154168 
kovacs 	 11857.65923513365 0.42241667889073187 
laszlo 	 1313.9842209283402 1.3634820191814114 
kulugyminiszter 	 13314.955130202497 0.42241667889073187 
csalodottan 	 22358.87473713774 0.42241667889073187 
vette 	 4711.819482409995 0.8909133698154168 
tudomasul 	 7577.304649669077 0.6975128310033996 
tajekoztaton 	 16500.39476704508 0.42241667889073187 
reszerol 	 7067.729223614992 0.6975128310033996 
egyetlen 	 3421.0712714432684 0.8909133698154168 
kerdes 	 5072.081844134273 0.6975128310033996 
vagy 	 1582.1204858864255 1.2327084984525858 
megjegyzes 	 19429.63475209141 0.42241667889073187 
sem 	 730.2094550245041 1.5536615395748068 
vetodott 	 22358.87473713774 0.42241667889073187 
fol 	 12421.96290036488 0.42241667889073187 
szerint 	 412.7270832747197 1.720612768746609 
azt 	 1565.547172210512 1.2327084984525858 
mutatja 	 14448.638737551611 0.42241667889073187 
nincs 	 3164.240971772851 0.8909133698154168 
fenntartasuk 	 25288.11472218407 0.42241667889073187 
tevekenysegevel 	 25288.11472218407 0.42241667889073187 
szemben 	 3461.90504838539 0.8909133698154168 
barmok 	 12644.057361092035 0.6975128310033996 
arra 	 1370.6513097559516 1.3041864392580187 
vigyaznak 	 20645.379190272633 0.42241667889073187 
egymasnak 	 16002.643658361205 0.42241667889073187 
mondjanak 	 20645.379190272633 0.42241667889073187 
ellent 	 22358.87473713774 0.42241667889073187 
ket 	 1199.3198960364577 1.3634820191814114 
kommunista 	 6112.684657145912 0.6975128310033996 
allat 	 17716.139205226307 0.42241667889073187 
kozul 	 2627.9684418566803 1.0343051169012518 
egyik 	 2478.91890279509 1.0343051169012518 
kijelenti 	 19429.63475209141 0.42241667889073187 
fenntartast 	 25288.11472218407 0.42241667889073187 
jelentene 	 17716.139205226307 0.42241667889073187 
kormannyal 	 16002.643658361205 0.42241667889073187 
masik 	 10511.873767426721 0.42241667889073187 
bunko 	 19429.63475209141 0.42241667889073187 
pedig 	 949.2722915318553 1.4561698483408974 
abban 	 3381.3878960895154 0.8909133698154168 
csalodott 	 18486.63010423756 0.42241667889073187 
fenntartas 	 22358.87473713774 0.42241667889073187 
ilyen 	 3305.225203726787 0.8909133698154168 
okrok 	 25288.11472218407 0.42241667889073187 
ellen 	 9698.910149098572 0.42241667889073187 
ugyanakkor 	 11057.922544661229 0.42241667889073187 
veszi 	 6921.947286163063 0.6975128310033996 
eszre 	 14448.638737551611 0.42241667889073187 
csupan 	 5255.936883713361 0.6975128310033996 
arrol 	 3342.7918744498584 0.8909133698154168 
szo 	 10385.71514515617 0.42241667889073187 
senki 	 11857.65923513365 0.42241667889073187 
oket 	 10263.213814329805 0.42241667889073187 
emberszamba 	 25288.11472218407 0.42241667889073187 
fog 	 5842.572743145525 0.6975128310033996 
okrokkel 	 25288.11472218407 0.42241667889073187 
folytatni 	 17716.139205226307 0.42241667889073187 
csoti 	 20645.379190272633 0.42241667889073187 
gyorgy 	 2052.6427628659612 1.1448640526500353 
mdf 	 2077.143029031234 1.1448640526500353 
orszaggyules 	 3895.0484954303506 0.8909133698154168 
kulugyi 	 13843.894572326126 0.42241667889073187 
bizottsaganak 	 6657.477565101249 0.6975128310033996 
alelnoke 	 3056.342328572956 1.0343051169012518 
viszont 	 4957.83780559018 0.6975128310033996 
megdobbenve 	 22358.87473713774 0.42241667889073187 
vettek 	 14448.638737551611 0.42241667889073187 
semmitmondo 	 17716.139205226307 0.42241667889073187 
altalanossagokban 	 25288.11472218407 0.42241667889073187 
kimerulo 	 25288.11472218407 0.42241667889073187 
beszamolojat 	 22358.87473713774 0.42241667889073187 
orban 	 6785.577390999376 0.6975128310033996 
viktor 	 3952.553078377883 0.8909133698154168 
fidesz 	 10641.914796952422 0.42241667889073187 
megbeszeles 	 19429.63475209141 0.42241667889073187 
rovidseget 	 25288.11472218407 0.42241667889073187 
azzal 	 3421.0712714432684 0.8909133698154168 
indokolta 	 16002.643658361205 0.42241667889073187 
kormanyfoi 	 22358.87473713774 0.42241667889073187 
beszamolo 	 20645.379190272633 0.42241667889073187 
informaciot 	 18486.63010423756 0.42241667889073187 
tartalmazott 	 25288.11472218407 0.42241667889073187 
ennek 	 1370.6513097559516 1.3041864392580187 
tudhato 	 25288.11472218407 0.42241667889073187 
kormanyparti 	 14448.638737551611 0.42241667889073187 
tettek 	 5679.954063224885 0.6975128310033996 
fel 	 1918.9118336583326 1.1448640526500353 
kerdeseket 	 16002.643658361205 0.42241667889073187 
miniszterelnoknek 	 19429.63475209141 0.42241667889073187 
finomkodott 	 25288.11472218407 0.42241667889073187 
forr 	 22358.87473713774 0.42241667889073187 
benne 	 6018.7580828337395 0.6975128310033996 
ver 	 17064.698432276313 0.42241667889073187 
messze 	 15154.609299338154 0.42241667889073187 
amikor 	 4746.361457659276 0.6975128310033996 
ugyanugy 	 13843.894572326126 0.42241667889073187 
kibuggyan 	 25288.11472218407 0.42241667889073187 
majd 	 1356.1032736169361 1.3041864392580187 
belole 	 14135.458447229985 0.42241667889073187 
valami 	 11857.65923513365 0.42241667889073187 
fiatalabbol 	 25288.11472218407 0.42241667889073187 
mint 	 558.3954656069737 1.6397663375214393 
nagy 	 1599.0931947152771 1.2327084984525858 
imre 	 5759.699376252643 0.6975128310033996 
temetesen 	 25288.11472218407 0.42241667889073187 
ugyanazok 	 17716.139205226307 0.42241667889073187 
eszeveszett 	 25288.11472218407 0.42241667889073187 
bolsevik 	 17716.139205226307 0.42241667889073187 
akik 	 1599.0931947152771 1.2327084984525858 
egy 	 339.02581840423403 1.7646320236821103 
ifjusag 	 15154.609299338154 0.42241667889073187 
jovojet 	 17716.139205226307 0.42241667889073187 
elvettek 	 20645.379190272633 0.42241667889073187 
veszik 	 14786.89922017998 0.42241667889073187 
kovetkezoet 	 25288.11472218407 0.42241667889073187 
bob 	 17716.139205226307 0.42241667889073187 
dole 	 16500.39476704508 0.42241667889073187 
megadja 	 22358.87473713774 0.42241667889073187 
illetve 	 2102.374753485344 1.1448640526500353 
bill 	 9492.722915318553 0.42241667889073187 
clinton 	 5928.829617566825 0.6975128310033996 
elszabotalja 	 25288.11472218407 0.42241667889073187 
valoszinuleg 	 6314.07506707245 0.6975128310033996 
elso 	 3268.6344018800605 0.8909133698154168 
feleben 	 17716.139205226307 0.42241667889073187 
nato 	 9805.903205640181 0.42241667889073187 
csucstalalkozojan 	 25288.11472218407 0.42241667889073187 
szulethet 	 25288.11472218407 0.42241667889073187 
dontes 	 14448.638737551611 0.42241667889073187 
bovitesrol 	 22358.87473713774 0.42241667889073187 
budapesten 	 6422.457798113345 0.6975128310033996 
amerikai 	 2596.4287862890424 1.0343051169012518 
vedelmi 	 16002.643658361205 0.42241667889073187 
miniszter 	 2839.9770316124427 1.0343051169012518 
william 	 9915.67561118036 0.42241667889073187 
perry 	 17064.698432276313 0.42241667889073187 
talalkozott 	 17716.139205226307 0.42241667889073187 
kormanyfovel 	 20645.379190272633 0.42241667889073187 
ellatogatott 	 22358.87473713774 0.42241667889073187 
taszarra 	 25288.11472218407 0.42241667889073187 
valasztas 	 7393.44961008999 0.6975128310033996 
halott 	 19429.63475209141 0.42241667889073187 
demokratak 	 7778.695059595615 0.6975128310033996 
felig 	 11179.43736856887 0.6975128310033996 
nepidemokratak 	 20645.379190272633 0.42241667889073187 
kozott 	 1599.0931947152771 1.2327084984525858 
oroszorszagban 	 5905.379735075436 0.8909133698154168 
tartjak 	 4357.801224438292 0.8909133698154168 
elnokvalasztas 	 10322.689595136317 0.6975128310033996 
masodik 	 6422.457798113345 0.6975128310033996 
fordulojat 	 25288.11472218407 0.42241667889073187 
elorejelzesek 	 22358.87473713774 0.42241667889073187 
borisz 	 8250.19738352254 0.6975128310033996 
jelcin 	 4523.718260666251 0.8909133698154168 
gyozelme 	 17064.698432276313 0.42241667889073187 
valoszinubb 	 22358.87473713774 0.42241667889073187 
verseny 	 9714.817376045705 0.6975128310033996 
feltehetoen 	 18486.63010423756 0.42241667889073187 
szoros 	 18486.63010423756 0.42241667889073187 
lesz 	 1898.5445830637107 1.1448640526500353 
kreml 	 25288.11472218407 0.42241667889073187 
sajtoszolgalatanak 	 25288.11472218407 0.42241667889073187 
szovivoje 	 16002.643658361205 0.42241667889073187 
kedd 	 22358.87473713774 0.42241667889073187 
este 	 14448.638737551611 0.42241667889073187 
hatarozottan 	 8001.321829180602 0.6975128310033996 
cafolta 	 7778.695059595615 0.6975128310033996 
azokat 	 11685.14548629105 0.42241667889073187 
hireszteleseket 	 22358.87473713774 0.42241667889073187 
amely 	 9594.559168291662 0.42241667889073187 
meghalt 	 19429.63475209141 0.42241667889073187 
volna 	 3268.6344018800605 0.8909133698154168 
cafoltak 	 25288.11472218407 0.42241667889073187 
elnokot 	 15154.609299338154 0.42241667889073187 
allitolag 	 6921.947286163063 0.6975128310033996 
korhazba 	 17716.139205226307 0.42241667889073187 
szallitottak 	 18486.63010423756 0.42241667889073187 
alekszandr 	 20645.379190272633 0.42241667889073187 
lebegy 	 9243.31505211878 0.6975128310033996 
nemzetbiztonsagi 	 5688.232810758772 0.8909133698154168 
fotanacsado 	 22358.87473713774 0.42241667889073187 
der 	 17716.139205226307 0.42241667889073187 
spiegel 	 22358.87473713774 0.42241667889073187 
cimu 	 11857.65923513365 0.42241667889073187 
nemet 	 11519.398752505285 0.42241667889073187 
hetilapban 	 20645.379190272633 0.42241667889073187 
kijelenteseit 	 22358.87473713774 0.42241667889073187 
ben 	 2324.032332311374 1.0343051169012518 
esedekes 	 18486.63010423756 0.42241667889073187 
kovetkezo 	 10914.654587279798 0.42241667889073187 
valasztasok 	 6210.98145018244 0.6975128310033996 
elott 	 1599.0931947152771 1.2327084984525858 
atveheti 	 25288.11472218407 0.42241667889073187 
elnoki 	 6785.577390999376 0.6975128310033996 
tisztet 	 9714.817376045705 0.6975128310033996 
valojaban 	 13314.955130202497 0.42241667889073187 
trefalt 	 25288.11472218407 0.42241667889073187 
nemetek 	 17716.139205226307 0.42241667889073187 
ertettek 	 18486.63010423756 0.42241667889073187 
orosz 	 2155.2169592059677 1.1448640526500353 
humort 	 25288.11472218407 0.42241667889073187 
bejelentette 	 12225.369314291824 0.42241667889073187 
megszigoritjak 	 22358.87473713774 0.42241667889073187 
kulfoldiek 	 17064.698432276313 0.42241667889073187 
beutazasat 	 25288.11472218407 0.42241667889073187 
oroszorszagba 	 22358.87473713774 0.42241667889073187 
szerinte 	 5928.829617566825 0.6975128310033996 
oroszorszagnak 	 22358.87473713774 0.42241667889073187 
valo 	 1400.8433150914543 1.3041864392580187 
onmagat 	 16500.39476704508 0.42241667889073187 
nevezte 	 6422.457798113345 0.6975128310033996 
demokratanak 	 20645.379190272633 0.42241667889073187 
pufajkas 	 6018.7580828337395 0.6975128310033996 
haromhatvanas 	 25288.11472218407 0.42241667889073187 
kenyere 	 22358.87473713774 0.42241667889073187 
megalapozott 	 25288.11472218407 0.42241667889073187 
pekek 	 25288.11472218407 0.42241667889073187 
juliusi 	 22358.87473713774 0.42241667889073187 
szazalekos 	 3638.2181957599328 0.8909133698154168 
kenyeraremelesi 	 25288.11472218407 0.42241667889073187 
szandeka 	 19429.63475209141 0.42241667889073187 
termelesi 	 22358.87473713774 0.42241667889073187 
koltsegek 	 17064.698432276313 0.42241667889073187 
ugyanis 	 1501.6962524895314 1.3041864392580187 
utobbi 	 5842.572743145525 0.6975128310033996 
honapokban 	 22358.87473713774 0.42241667889073187 
jocskan 	 25288.11472218407 0.42241667889073187 
emelkedtek 	 20645.379190272633 0.42241667889073187 
jelentette 	 5528.9612723306145 0.6975128310033996 
tegnapi 	 4075.1231047639417 0.8909133698154168 
sajtotajekoztatojan 	 6210.98145018244 0.6975128310033996 
werli 	 11179.43736856887 0.6975128310033996 
jozsef 	 10028.375623349573 0.42241667889073187 
sutoipari 	 11179.43736856887 0.6975128310033996 
egyesules 	 18486.63010423756 0.42241667889073187 
igazgatoja 	 4928.966406726659 0.8909133698154168 
novekedett 	 19429.63475209141 0.42241667889073187 
energia 	 9714.817376045705 0.6975128310033996 
ara 	 4523.718260666251 0.8909133698154168 
dragult 	 22358.87473713774 0.42241667889073187 
szallitas 	 22358.87473713774 0.42241667889073187 
kenyerliszt 	 25288.11472218407 0.42241667889073187 
tobb 	 1582.1204858864255 1.2327084984525858 
sutouzem 	 25288.11472218407 0.42241667889073187 
harmada 	 25288.11472218407 0.42241667889073187 
kovetkezteben 	 13073.403673314875 0.42241667889073187 
nullszaldos 	 22358.87473713774 0.42241667889073187 
veszteseges 	 19429.63475209141 0.42241667889073187 
gazdalkodasra 	 25288.11472218407 0.42241667889073187 
kepes 	 11519.398752505285 0.42241667889073187 
kifejtette 	 6112.684657145912 0.6975128310033996 
fogyasztasi 	 18486.63010423756 0.42241667889073187 
szokasok 	 22358.87473713774 0.42241667889073187 
elemzesekor 	 25288.11472218407 0.42241667889073187 
kiderul 	 4357.801224438292 0.8909133698154168 
ember 	 5388.042398014919 0.6975128310033996 
naponta 	 17064.698432276313 0.42241667889073187 
atlagosan 	 15557.39011919123 0.42241667889073187 
dekagramm 	 25288.11472218407 0.42241667889073187 
kenyeret 	 10322.689595136317 0.6975128310033996 
eszik 	 22358.87473713774 0.42241667889073187 
ami 	 1582.1204858864255 1.2327084984525858 
szaz 	 4075.1231047639417 0.8909133698154168 
forinttal 	 16002.643658361205 0.42241667889073187 
szamolva 	 20645.379190272633 0.42241667889073187 
forint 	 11857.65923513365 0.42241667889073187 
kiadast 	 25288.11472218407 0.42241667889073187 
jelenthet 	 19429.63475209141 0.42241667889073187 
kevesebb 	 4357.801224438292 0.8909133698154168 
gomboc 	 25288.11472218407 0.42241667889073187 
fagylalt 	 25288.11472218407 0.42241667889073187 
tavaly 	 11206.218462183655 0.42241667889073187 
atlagos 	 17716.139205226307 0.42241667889073187 
lakos 	 10322.689595136317 0.6975128310033996 
kilo 	 6881.793063424212 0.8909133698154168 
fogyasztott 	 25288.11472218407 0.42241667889073187 
regisztralt 	 17716.139205226307 0.42241667889073187 
kiloval 	 25288.11472218407 0.42241667889073187 
korkepebol 	 25288.11472218407 0.42241667889073187 
vannak 	 2565.8034535824513 1.0343051169012518 
telepulesek 	 22358.87473713774 0.42241667889073187 
ahol 	 10028.375623349573 0.42241667889073187 
feherkenyer 	 25288.11472218407 0.42241667889073187 
atlepte 	 25288.11472218407 0.42241667889073187 
buvos 	 25288.11472218407 0.42241667889073187 
forintos 	 12628.1501341449 0.42241667889073187 
hatart 	 17716.139205226307 0.42241667889073187 
mashol 	 16500.39476704508 0.42241667889073187 
ennel 	 15154.609299338154 0.42241667889073187 
joval 	 14786.89922017998 0.42241667889073187 
olcsobban 	 20645.379190272633 0.42241667889073187 
adjak 	 7577.304649669077 0.6975128310033996 
helyutt 	 20645.379190272633 0.42241667889073187 
emelkedo 	 19429.63475209141 0.42241667889073187 
alapanyagarak 	 25288.11472218407 0.42241667889073187 
adok 	 19429.63475209141 0.42241667889073187 
beremelesek 	 25288.11472218407 0.42241667889073187 
miatt 	 1089.5448006266868 1.4134651286045707 
elkerulhetetlennek 	 22358.87473713774 0.42241667889073187 
tovabbi 	 5457.327293639899 0.6975128310033996 
szeptemberre 	 19429.63475209141 0.42241667889073187 
tervezett 	 4209.3833780483 0.8909133698154168 
dragulast 	 25288.11472218407 0.42241667889073187 
kisebb 	 13314.955130202497 0.42241667889073187 
peksegek 	 25288.11472218407 0.42241667889073187 
altalaban 	 12628.1501341449 0.42241667889073187 
ovatosabbak 	 25288.11472218407 0.42241667889073187 
feltik 	 22358.87473713774 0.42241667889073187 
piacukat 	 25288.11472218407 0.42241667889073187 
budapesti 	 3786.636042149924 0.8909133698154168 
vallalatok 	 15557.39011919123 0.42241667889073187 
fontolgatjak 	 25288.11472218407 0.42241667889073187 
ugyan 	 12037.516165667479 0.42241667889073187 
araik 	 25288.11472218407 0.42241667889073187 
emeleset 	 8250.19738352254 0.6975128310033996 
augusztus 	 14448.638737551611 0.42241667889073187 
elsejeig 	 22358.87473713774 0.42241667889073187 
biztosan 	 15557.39011919123 0.42241667889073187 
aron 	 14448.638737551611 0.42241667889073187 
termekeiket 	 22358.87473713774 0.42241667889073187 
foldmuvelesugyi 	 20645.379190272633 0.42241667889073187 
miniszterium 	 4711.819482409995 0.8909133698154168 
fontolora 	 22358.87473713774 0.42241667889073187 
kenyer 	 8858.069602613154 0.6975128310033996 
altalanos 	 5928.829617566825 0.6975128310033996 
forgalmi 	 20645.379190272633 0.42241667889073187 
adojanak 	 25288.11472218407 0.42241667889073187 
eltorleset 	 22358.87473713774 0.42241667889073187 
javasolja 	 14786.89922017998 0.42241667889073187 
penzugyi 	 10641.914796952422 0.42241667889073187 
tarcanak 	 25288.11472218407 0.42241667889073187 
nevuk 	 25288.11472218407 0.42241667889073187 
elhallgatasat 	 25288.11472218407 0.42241667889073187 
kero 	 18486.63010423756 0.42241667889073187 
szakertok 	 14786.89922017998 0.42241667889073187 
afa 	 22358.87473713774 0.42241667889073187 
megszuntetese 	 17716.139205226307 0.42241667889073187 
okozna 	 22358.87473713774 0.42241667889073187 
megrendito 	 22358.87473713774 0.42241667889073187 
bevetelkiesest 	 22358.87473713774 0.42241667889073187 
koltsegvetesnek 	 17716.139205226307 0.42241667889073187 
mert 	 1356.1032736169361 1.3041864392580187 
kereskedok 	 25288.11472218407 0.42241667889073187 
termekeik 	 25288.11472218407 0.42241667889073187 
reszet 	 13314.955130202497 0.42241667889073187 
egyebkent 	 3786.636042149924 0.8909133698154168 
illegalisan 	 20645.379190272633 0.42241667889073187 
ertekesitik 	 22358.87473713774 0.42241667889073187 
elkepzelesei 	 18486.63010423756 0.42241667889073187 
nincsenek 	 13843.894572326126 0.42241667889073187 
osszefuggesben 	 18486.63010423756 0.42241667889073187 
azokkal 	 16500.39476704508 0.42241667889073187 
hirekkel 	 25288.11472218407 0.42241667889073187 
amelyek 	 10144.163688268545 0.42241667889073187 
orszag 	 3268.6344018800605 0.8909133698154168 
megyejeben 	 25288.11472218407 0.42241667889073187 
legalabb 	 3461.90504838539 0.8909133698154168 
szazalekkal 	 5928.829617566825 0.6975128310033996 
dragul 	 25288.11472218407 0.42241667889073187 
kozeljovoben 	 16002.643658361205 0.42241667889073187 
eppen 	 5131.606907164903 0.6975128310033996 
alapproblemarol 	 25288.11472218407 0.42241667889073187 
hallgatnak 	 20645.379190272633 0.42241667889073187 
suket 	 20645.379190272633 0.42241667889073187 
diszno 	 22358.87473713774 0.42241667889073187 
buzaban 	 25288.11472218407 0.42241667889073187 
lakossagi 	 16500.39476704508 0.42241667889073187 
fogyasztas 	 20645.379190272633 0.42241667889073187 
csokkentesere 	 22358.87473713774 0.42241667889073187 
inflaciora 	 25288.11472218407 0.42241667889073187 
alapozott 	 18486.63010423756 0.42241667889073187 
megoldasi 	 22358.87473713774 0.42241667889073187 
kiserlete 	 22358.87473713774 0.42241667889073187 
zsakutca 	 25288.11472218407 0.42241667889073187 
velekedett 	 16002.643658361205 0.42241667889073187 
szabo 	 2052.6427628659612 1.1448640526500353 
mdnp 	 5759.699376252643 0.6975128310033996 
alapvetoen 	 7067.729223614992 0.6975128310033996 
harom 	 10511.873767426721 0.42241667889073187 
teves 	 17064.698432276313 0.42241667889073187 
lepesen 	 25288.11472218407 0.42241667889073187 
alapul 	 18486.63010423756 0.42241667889073187 
valsagos 	 12644.057361092035 0.6975128310033996 
gazdasagi 	 3305.225203726787 0.8909133698154168 
helyzete 	 7577.304649669077 0.6975128310033996 
szocialis 	 1976.2765391889416 1.2327084984525858 
ellatorendszer 	 25288.11472218407 0.42241667889073187 
radikalis 	 14786.89922017998 0.42241667889073187 
leepitesevel 	 25288.11472218407 0.42241667889073187 
idoben 	 12628.1501341449 0.42241667889073187 
realbereket 	 25288.11472218407 0.42241667889073187 
csokkentette 	 20645.379190272633 0.42241667889073187 
hiba 	 15154.609299338154 0.42241667889073187 
terapianak 	 25288.11472218407 0.42241667889073187 
szamito 	 19429.63475209141 0.42241667889073187 
belso 	 4523.718260666251 0.8909133698154168 
fogyasztascsokkenteshez 	 25288.11472218407 0.42241667889073187 
inflacion 	 25288.11472218407 0.42241667889073187 
semmilyen 	 15557.39011919123 0.42241667889073187 
mas 	 4957.83780559018 0.6975128310033996 
eszkozt 	 19429.63475209141 0.42241667889073187 
vett 	 13073.403673314875 0.42241667889073187 
igenybe 	 14448.638737551611 0.42241667889073187 
harmadik 	 12628.1501341449 0.42241667889073187 
koalicio 	 12421.96290036488 0.42241667889073187 
teremtette 	 25288.11472218407 0.42241667889073187 
fizetesi 	 14786.89922017998 0.42241667889073187 
merleg 	 7224.319368775806 0.6975128310033996 
teljes 	 5131.606907164903 0.6975128310033996 
