term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 735.4104144686539 1.3466470218815527 
institutional 	 5762.901802090966 0.8144945693411862 
development 	 191.65393157403065 1.7458846491140285 
examines 	 137.8894527128726 1.8332319714280578 
social 	 2113.851891831693 0.8144945693411862 
economic 	 273.6398837047742 1.7215802069820514 
contributions 	 3953.4873626545896 0.8144945693411862 
american 	 130.43521878425042 1.8116515741791213 
investment 	 1333.2949323395794 1.3466470218815527 
england 	 4309.60682230408 0.8144945693411862 
review 	 222.21444106775922 1.7458846491140285 
discussion 	 305.544565907232 1.6921349653070992 
air 	 1333.2949323395794 1.3466470218815527 
cargo 	 6650.6290387977015 0.8144945693411862 
movement 	 914.8800437658331 1.3466470218815527 
modern 	 2766.747845784535 0.8144945693411862 
traffic 	 2953.1047699964433 1.1575713497032503 
management 	 144.45474375249998 1.8576901283012972 
investigates 	 5395.384373076462 0.8144945693411862 
transporting 	 6650.6290387977015 0.8144945693411862 
mail 	 2906.0138638667545 0.8144945693411862 
baggage 	 8046.128614855426 0.8144945693411862 
passengers 	 6904.515208473196 0.8144945693411862 
jet 	 4841.214599361325 0.8144945693411862 
revolution 	 3779.958593366149 0.8144945693411862 
role 	 431.87879278660864 1.5490641580767508 
commercial 	 1259.9861977887165 1.3466470218815527 
freighters 	 9855.543054291804 0.8144945693411862 
manufacturing 	 1001.210411120935 1.5490641580767508 
industry 	 185.54831814625555 1.8116515741791213 
customs 	 2881.450901045483 1.1575713497032503 
clearance 	 7572.316241527343 0.8144945693411862 
noting 	 1627.7326491069614 1.1575713497032503 
major 	 551.5578108514904 1.4664072117477749 
lines 	 1999.9423985093692 1.1575713497032503 
tea 	 6650.6290387977015 0.8144945693411862 
pricing 	 3118.357087709525 1.1575713497032503 
competition 	 718.2678037173467 1.6095477211390408 
foreign 	 138.8995768259835 1.8503754977546338 
countries 	 418.63061573641164 1.6557249776159815 
currently 	 3479.6749893265064 0.8144945693411862 
protection 	 3316.472272671458 0.8144945693411862 
textile 	 2524.105413842448 1.3466470218815527 
notes 	 2906.0138638667545 0.8144945693411862 
importing 	 4356.964823954787 1.1575713497032503 
domestic 	 896.4924834100215 1.4664072117477749 
resources 	 1028.3112666661198 1.3466470218815527 
expenditures 	 4921.571999748379 0.8144945693411862 
endanger 	 9855.543054291804 0.8144945693411862 
west 	 2930.4143101548816 0.8144945693411862 
german 	 1317.8291208848632 1.3466470218815527 
marketing 	 161.0182770509352 1.8856427932996362 
economy 	 3316.472272671458 0.8144945693411862 
policies 	 514.1556333330599 1.6095477211390408 
effecting 	 6650.6290387977015 0.8144945693411862 
changing 	 1126.6087457316125 1.3466470218815527 
market 	 444.59393718742893 1.6557249776159815 
escalation 	 9855.543054291804 0.8144945693411862 
resource 	 4554.054570733876 0.8144945693411862 
prices 	 4554.054570733876 0.8144945693411862 
current 	 464.19881453934613 1.5490641580767508 
procedures 	 1774.8853371371315 1.1575713497032503 
capital 	 1932.2193246112226 1.1575713497032503 
overseas 	 6063.185406130609 0.8144945693411862 
exporting 	 3452.257604236598 1.1575713497032503 
tariffs 	 3325.3145193988507 1.1575713497032503 
fixed 	 5095.10076903682 0.8144945693411862 
fluctuating 	 7204.7988125128395 0.8144945693411862 
currency 	 2953.1047699964433 1.1575713497032503 
supply 	 4047.627270248985 0.8144945693411862 
demand 	 3953.4873626545896 0.8144945693411862 
essential 	 4047.627270248985 0.8144945693411862 
products 	 528.5144561398707 1.6557249776159815 
effect 	 865.8921513491927 1.3466470218815527 
inflationary 	 6430.702835145113 0.8144945693411862 
trends 	 4047.627270248985 0.8144945693411862 
labor 	 591.6284457123771 1.6095477211390408 
unions 	 2815.535731276326 1.1575713497032503 
chile 	 8046.128614855426 0.8144945693411862 
argentina 	 7204.7988125128395 0.8144945693411862 
union 	 1542.4668999991795 1.1575713497032503 
struggles 	 6063.185406130609 0.8144945693411862 
governments 	 4147.4760223806525 0.8144945693411862 
socialists 	 7572.316241527343 0.8144945693411862 
communists 	 5289.089428762883 0.8144945693411862 
ibm 	 2547.55038451841 1.1575713497032503 
iran 	 5006.052055604675 0.8144945693411862 
middle 	 1288.1462164074817 1.3466470218815527 
east 	 3255.465298213923 0.8144945693411862 
ibm's 	 2178.4824119773934 1.4664072117477749 
influence 	 708.727324201189 1.4664072117477749 
industrializing 	 9855.543054291804 0.8144945693411862 
government 	 971.6601968080645 1.1575713497032503 
system 	 253.7936420291013 1.6557249776159815 
found 	 3084.933799998359 0.8144945693411862 
eastern 	 3699.6011929790952 0.8144945693411862 
effects 	 644.4281433127014 1.4664072117477749 
multinational 	 296.98638930566904 1.8703649567309224 
expansion 	 1302.7870840555884 1.3466470218815527 
force 	 3622.9827272284265 0.8144945693411862 
ramifications 	 1920.9672673636555 1.3466470218815527 
entailed 	 8046.128614855426 0.8144945693411862 
subsidiary 	 7204.7988125128395 0.8144945693411862 
branches 	 6430.702835145113 0.8144945693411862 
industrial 	 406.93316227674035 1.6921349653070992 
japan 	 699.9610214174611 1.6095477211390408 
extensive 	 4554.054570733876 0.8144945693411862 
study 	 333.0375796328088 1.6095477211390408 
application 	 1417.454648402378 1.1575713497032503 
businesses 	 2382.2980668053283 1.1575713497032503 
employers 	 5189.240676631214 0.8144945693411862 
objective 	 5095.10076903682 0.8144945693411862 
company 	 339.7947469025041 1.7215802069820514 
loyalty 	 6650.6290387977015 0.8144945693411862 
analysis 	 144.74142925283002 1.8116515741791213 
utilization 	 5631.071462552652 0.8144945693411862 
existing 	 4253.770966694233 0.8144945693411862 
future 	 416.6987304779505 1.6095477211390408 
projection 	 6430.702835145113 0.8144945693411862 
outline 	 4621.288395708736 0.8144945693411862 
levi 	 3285.1810180972675 1.3466470218815527 
strauss 	 2904.643215969858 1.3466470218815527 
discusses 	 555.5361026693981 1.4664072117477749 
manufacturer 	 2953.1047699964433 1.1575713497032503 
western 	 2906.0138638667545 0.8144945693411862 
clothing 	 1212.6370812261218 1.5490641580767508 
items 	 5395.384373076462 0.8144945693411862 
expanding 	 5631.071462552652 0.8144945693411862 
facilities 	 4253.770966694233 0.8144945693411862 
include 	 2811.87395627236 0.8144945693411862 
dangers 	 5631.071462552652 0.8144945693411862 
corporations 	 432.4367230526012 1.7836558433211422 
short 	 1627.7326491069614 1.1575713497032503 
essay 	 4554.054570733876 0.8144945693411862 
disguised 	 8046.128614855426 0.8144945693411862 
goals 	 4621.288395708736 0.8144945693411862 
discrimination 	 4489.458056170422 0.8144945693411862 
practice 	 4047.627270248985 0.8144945693411862 
discriminatory 	 6904.515208473196 0.8144945693411862 
primarily 	 4253.770966694233 0.8144945693411862 
governmental 	 4427.299735982672 0.8144945693411862 
regulations 	 850.7541933388464 1.5490641580767508 
trade 	 439.293744284417 1.6921349653070992 
developing 	 1288.1462164074817 1.3466470218815527 
nations 	 1091.8505565083105 1.4664072117477749 
prospects 	 2099.883064252383 1.1575713497032503 
african 	 2420.6072996806624 1.1575713497032503 
asian 	 2815.535731276326 1.1575713497032503 
relationship 	 808.7191490195169 1.3466470218815527 
industrialized 	 6063.185406130609 0.8144945693411862 
united 	 1135.4138789847082 1.1575713497032503 
deals 	 1792.984966820043 1.1575713497032503 
europe 	 844.9565592987095 1.4664072117477749 
established 	 1976.7436813272948 1.1575713497032503 
various 	 1006.1212918399491 1.1575713497032503 
advantages 	 1365.5983668521699 1.3466470218815527 
disadvantages 	 2697.692186538231 1.1575713497032503 
growth 	 1010.6000533083161 1.3466470218815527 
front 	 3999.8847970187385 0.8144945693411862 
country 	 1340.0218083670225 1.1575713497032503 
structures 	 2073.7380111903262 1.1575713497032503 
finance 	 4367.402226033242 0.8144945693411862 
breton 	 9855.543054291804 0.8144945693411862 
woods 	 5906.209539992887 0.8144945693411862 
conference 	 3699.6011929790952 0.8144945693411862 
evaluation 	 1739.8374946632532 1.1575713497032503 
markets 	 820.2619999580633 1.6095477211390408 
coffee 	 2401.5996041709463 1.3466470218815527 
example 	 1453.0069319333772 1.1575713497032503 
brief 	 1598.3188080841492 1.1575713497032503 
global 	 1317.8291208848632 1.3466470218815527 
ideological 	 5509.015632415472 0.8144945693411862 
conflicts 	 4489.458056170422 0.8144945693411862 
regional 	 4047.627270248985 0.8144945693411862 
warfare 	 6063.185406130609 0.8144945693411862 
instability 	 7572.316241527343 0.8144945693411862 
corporation 	 610.1410772907509 1.6095477211390408 
quick 	 5289.089428762883 0.8144945693411862 
scope 	 2754.507816207736 1.1575713497032503 
mulltinationals 	 9855.543054291804 0.8144945693411862 
mitsui 	 9855.543054291804 0.8144945693411862 
tracing 	 6063.185406130609 0.8144945693411862 
mitsui's 	 9855.543054291804 0.8144945693411862 
banking 	 1019.0201538073638 1.5490641580767508 
huge 	 5631.071462552652 0.8144945693411862 
diversified 	 7204.7988125128395 0.8144945693411862 
conglomerate 	 8713.929647909574 0.8144945693411862 
guidelines 	 4621.288395708736 0.8144945693411862 
types 	 1085.1550994046409 1.3466470218815527 
define 	 5095.10076903682 0.8144945693411862 
standards 	 3549.770674274263 0.8144945693411862 
unlawful 	 6063.185406130609 0.8144945693411862 
payments 	 4554.054570733876 0.8144945693411862 
latino 	 8713.929647909574 0.8144945693411862 
distinction 	 5189.240676631214 0.8144945693411862 
bribery 	 8713.929647909574 0.8144945693411862 
extortion 	 8046.128614855426 0.8144945693411862 
applications 	 1932.2193246112226 1.1575713497032503 
automotive 	 5906.209539992887 0.8144945693411862 
dynamics 	 4309.60682230408 0.8144945693411862 
dealerships 	 9855.543054291804 0.8144945693411862 
steel 	 5906.209539992887 0.8144945693411862 
declining 	 6904.515208473196 0.8144945693411862 
share 	 4047.627270248985 0.8144945693411862 
demands 	 2547.55038451841 1.1575713497032503 
contribute 	 5631.071462552652 0.8144945693411862 
shaky 	 8713.929647909574 0.8144945693411862 
agricultural 	 4841.214599361325 0.8144945693411862 
machinery 	 7204.7988125128395 0.8144945693411862 
manufacture 	 6430.702835145113 0.8144945693411862 
examination 	 1259.6165286811377 1.1575713497032503 
accelerated 	 8046.128614855426 0.8144945693411862 
external 	 5095.10076903682 0.8144945693411862 
agriculturally 	 9855.543054291804 0.8144945693411862 
oriented 	 1920.9672673636555 1.3466470218815527 
merchandise 	 6650.6290387977015 0.8144945693411862 
post 	 3255.465298213923 0.8144945693411862 
period 	 3167.99341592185 0.8144945693411862 
mexican 	 6063.185406130609 0.8144945693411862 
pulp 	 3786.1581207636714 1.1575713497032503 
industry's 	 7204.7988125128395 0.8144945693411862 
technology 	 771.2334499995898 1.4664072117477749 
transnational 	 2904.643215969858 1.3466470218815527 
companies 	 896.4924834100215 1.4664072117477749 
observes 	 511.597557319373 1.5490641580767508 
analyzes 	 886.3541470928728 1.3466470218815527 
peculiar 	 7204.7988125128395 0.8144945693411862 
atypical 	 8046.128614855426 0.8144945693411862 
introduction 	 1126.6087457316125 1.3466470218815527 
essentials 	 3786.1581207636714 1.1575713497032503 
donald 	 6904.515208473196 0.8144945693411862 
ball 	 3452.257604236598 1.1575713497032503 
wendell 	 8713.929647909574 0.8144945693411862 
mccullough 	 8713.929647909574 0.8144945693411862 
dilemma 	 2953.1047699964433 1.1575713497032503 
automobile 	 5762.901802090966 0.8144945693411862 
makers 	 5395.384373076462 0.8144945693411862 
eroding 	 8713.929647909574 0.8144945693411862 
dominance 	 5906.209539992887 0.8144945693411862 
due 	 791.9983539804625 1.4664072117477749 
mainly 	 5631.071462552652 0.8144945693411862 
japanese 	 223.3992419360235 1.8703649567309224 
internal 	 1830.4232318722527 1.1575713497032503 
costs 	 3514.349954275336 0.8144945693411862 
volatility 	 9855.543054291804 0.8144945693411862 
scene 	 4764.596133610657 0.8144945693411862 
principal 	 5395.384373076462 0.8144945693411862 
institutions 	 3660.8464637445054 0.8144945693411862 
world 	 913.0465314897531 1.1575713497032503 
volatile 	 8046.128614855426 0.8144945693411862 
complex 	 1869.644930214904 1.1575713497032503 
assessing 	 6430.702835145113 0.8144945693411862 
comparative 	 1399.9220428349222 1.3466470218815527 
advantage 	 4253.770966694233 0.8144945693411862 
doing 	 2048.3975502782546 1.1575713497032503 
india 	 1273.775192259205 1.4664072117477749 
demographic 	 3118.357087709525 1.1575713497032503 
cultural 	 3285.6863296004426 0.8144945693411862 
considerations 	 759.0090951223127 1.6095477211390408 
climate 	 1302.7870840555884 1.3466470218815527 
strategy 	 636.9428371860458 1.6095477211390408 
design 	 3084.933799998359 0.8144945693411862 
projections 	 2815.535731276326 1.1575713497032503 
monetary 	 2953.1047699964433 1.1575713497032503 
impossible 	 5509.015632415472 0.8144945693411862 
predict 	 6236.71417541905 0.8144945693411862 
developments 	 4367.402226033242 0.8144945693411862 
internationalization 	 9855.543054291804 0.8144945693411862 
accounting 	 2460.7859998741897 1.1575713497032503 
techniques 	 469.3837613714918 1.6557249776159815 
typical 	 2754.507816207736 1.1575713497032503 
trading 	 5289.089428762883 0.8144945693411862 
mitsubishi 	 7572.316241527343 0.8144945693411862 
petrodollar 	 9855.543054291804 0.8144945693411862 
flow 	 6063.185406130609 0.8144945693411862 
considered 	 3412.441164351646 0.8144945693411862 
perspectives 	 5095.10076903682 0.8144945693411862 
assessment 	 4309.60682230408 0.8144945693411862 
opec's 	 9855.543054291804 0.8144945693411862 
control 	 1160.4970363483656 1.1575713497032503 
abc 	 3602.3994062564198 1.1575713497032503 
conditioning 	 6430.702835145113 0.8144945693411862 
venture 	 2021.0618020435365 1.3466470218815527 
conditioners 	 9855.543054291804 0.8144945693411862 
comparison 	 670.0109041835112 1.4664072117477749 
corporate 	 1365.5983668521699 1.3466470218815527 
financial 	 2766.747845784535 0.8144945693411862 
performance 	 3699.6011929790952 0.8144945693411862 
radically 	 6904.515208473196 0.8144945693411862 
kind 	 4199.766128504766 0.8144945693411862 
structure 	 288.19696412201165 1.7458846491140285 
difficulties 	 924.2576791417472 1.5490641580767508 
observation 	 1889.9792966830746 1.1575713497032503 
experiencing 	 7572.316241527343 0.8144945693411862 
establishing 	 2815.535731276326 1.1575713497032503 
sales 	 4489.458056170422 0.8144945693411862 
base 	 2244.729028085211 1.1575713497032503 
setting 	 3821.657023116275 0.8144945693411862 
operations 	 717.1939867280172 1.5490641580767508 
evolution 	 1889.9792966830746 1.1575713497032503 
key 	 2881.9696412201165 0.8144945693411862 
issues 	 762.4602203733776 1.3466470218815527 
practical 	 3999.8847970187385 0.8144945693411862 
hong 	 6430.702835145113 0.8144945693411862 
kong 	 6430.702835145113 0.8144945693411862 
historical 	 2744.6401312974995 0.8144945693411862 
overview 	 952.7571302121694 1.3466470218815527 
diversification 	 8713.929647909574 0.8144945693411862 
text 	 4309.60682230408 0.8144945693411862 
mcculloch 	 8713.929647909574 0.8144945693411862 
marketplace 	 3215.3514175725563 1.1575713497032503 
nature 	 2789.1563547204023 0.8144945693411862 
environment 	 751.4656539996058 1.4664072117477749 
legally 	 5906.209539992887 0.8144945693411862 
systems 	 519.5352908095156 1.5490641580767508 
ghana 	 3786.1581207636714 1.1575713497032503 
forms 	 2980.327220773688 0.8144945693411862 
organization 	 481.6314535784066 1.5490641580767508 
acceptable 	 5289.089428762883 0.8144945693411862 
managerial 	 831.3286298497127 1.6921349653070992 
strategies 	 1417.9236555647442 1.3466470218815527 
chrysler 	 4023.064307427713 1.1575713497032503 
toyota 	 2904.643215969858 1.3466470218815527 
seen 	 3112.1575603120027 0.8144945693411862 
counterpart 	 5509.015632415472 0.8144945693411862 
research 	 630.0622511809061 1.3466470218815527 
activities 	 2955.18169417428 0.8144945693411862 
abroad 	 2345.6920403282465 1.1575713497032503 
investigation 	 1673.922324894096 1.1575713497032503 
laboratories 	 7572.316241527343 0.8144945693411862 
direct 	 3660.8464637445054 0.8144945693411862 
placement 	 6904.515208473196 0.8144945693411862 
parent 	 4921.571999748379 0.8144945693411862 
firms 	 4841.214599361325 0.8144945693411862 
orientation 	 5289.089428762883 0.8144945693411862 
establishment 	 4764.596133610657 0.8144945693411862 
examined 	 4147.4760223806525 0.8144945693411862 
methodology 	 2644.5447143814413 1.1575713497032503 
findings 	 4691.384080656493 0.8144945693411862 
summary 	 1689.913118597419 1.1575713497032503 
productivity 	 2953.1047699964433 1.1575713497032503 
shortage 	 6650.6290387977015 0.8144945693411862 
hindering 	 8713.929647909574 0.8144945693411862 
india's 	 8046.128614855426 0.8144945693411862 
industrialization 	 5906.209539992887 0.8144945693411862 
styles 	 2460.7859998741897 1.1575713497032503 
australia 	 6650.6290387977015 0.8144945693411862 
zealand 	 6904.515208473196 0.8144945693411862 
switzerland 	 6236.71417541905 0.8144945693411862 
legal 	 937.2913187574533 1.3466470218815527 
technical 	 4199.766128504766 0.8144945693411862 
aspects 	 778.0393900780007 1.4664072117477749 
foods 	 7204.7988125128395 0.8144945693411862 
division 	 4199.766128504766 0.8144945693411862 
objectives 	 1954.1806260833825 1.1575713497032503 
subsidiaries 	 9855.543054291804 0.8144945693411862 
term 	 3225.7888196510116 0.8144945693411862 
computer 	 955.4142557790688 1.4664072117477749 
kanban 	 4356.964823954787 1.1575713497032503 
developed 	 1642.8431648002213 1.1575713497032503 
motor 	 4921.571999748379 0.8144945693411862 
synchro 	 9855.543054291804 0.8144945693411862 
mrp 	 8713.929647909574 0.8144945693411862 
devices 	 5289.089428762883 0.8144945693411862 
africa 	 1496.486018723474 1.3466470218815527 
facilitation 	 8046.128614855426 0.8144945693411862 
third 	 3347.844649788192 0.8144945693411862 
time 	 785.2058988792307 1.1575713497032503 
advanced 	 4147.4760223806525 0.8144945693411862 
managing 	 6236.71417541905 0.8144945693411862 
repetitive 	 8046.128614855426 0.8144945693411862 
profitability 	 7572.316241527343 0.8144945693411862 
product 	 708.9618277823721 1.6095477211390408 
disposable 	 8046.128614855426 0.8144945693411862 
diaper 	 9855.543054291804 0.8144945693411862 
italy 	 2126.8854833471164 1.1575713497032503 
tradition 	 2099.883064252383 1.1575713497032503 
based 	 2026.38000953962 0.8144945693411862 
society 	 2500.192382867703 0.8144945693411862 
understood 	 5762.901802090966 0.8144945693411862 
notion 	 5906.209539992887 0.8144945693411862 
mother 	 2420.6072996806624 1.1575713497032503 
mold 	 7572.316241527343 0.8144945693411862 
housewife 	 8046.128614855426 0.8144945693411862 
survey 	 1333.2949323395794 1.3466470218815527 
contemporary 	 430.71437791295006 1.6921349653070992 
egypt 	 2216.876346265901 1.3466470218815527 
population 	 3412.441164351646 0.8144945693411862 
characteristics 	 1976.7436813272948 1.1575713497032503 
including 	 361.5127146943866 1.4664072117477749 
statistics 	 5189.240676631214 0.8144945693411862 
activity 	 3316.472272671458 0.8144945693411862 
distribution 	 3953.4873626545896 0.8144945693411862 
consumer 	 3953.4873626545896 0.8144945693411862 
pregnancy 	 5762.901802090966 0.8144945693411862 
test 	 3999.8847970187385 0.8144945693411862 
egypt's 	 8713.929647909574 0.8144945693411862 
consideration 	 4841.214599361325 0.8144945693411862 
sociological 	 4489.458056170422 0.8144945693411862 
oriental 	 7204.7988125128395 0.8144945693411862 
close 	 1932.2193246112226 1.1575713497032503 
knit 	 8713.929647909574 0.8144945693411862 
culture 	 3225.7888196510116 0.8144945693411862 
suspiciousness 	 9855.543054291804 0.8144945693411862 
foreigners 	 6904.515208473196 0.8144945693411862 
topics 	 4921.571999748379 0.8144945693411862 
tariff 	 3452.257604236598 1.1575713497032503 
canada 	 4309.60682230408 0.8144945693411862 
brazil 	 6904.515208473196 0.8144945693411862 
regarding 	 1569.9194420895415 1.1575713497032503 
usable 	 8046.128614855426 0.8144945693411862 
fuel 	 5509.015632415472 0.8144945693411862 
commodities 	 8713.929647909574 0.8144945693411862 
tables 	 5395.384373076462 0.8144945693411862 
brown 	 4921.571999748379 0.8144945693411862 
boveri 	 9855.543054291804 0.8144945693411862 
turbomachinery 	 9855.543054291804 0.8144945693411862 
completed 	 4841.214599361325 0.8144945693411862 
deal 	 3660.8464637445054 0.8144945693411862 
indian 	 5095.10076903682 0.8144945693411862 
utilize 	 6063.185406130609 0.8144945693411862 
leading 	 2538.4964348522517 0.8144945693411862 
gas 	 5095.10076903682 0.8144945693411862 
steam 	 7572.316241527343 0.8144945693411862 
turbine 	 9855.543054291804 0.8144945693411862 
engines 	 6236.71417541905 0.8144945693411862 
generators 	 8046.128614855426 0.8144945693411862 
diverting 	 9855.543054291804 0.8144945693411862 
rivers 	 7204.7988125128395 0.8144945693411862 
worker 	 4621.288395708736 0.8144945693411862 
solution 	 4554.054570733876 0.8144945693411862 
technique 	 4427.299735982672 0.8144945693411862 
ties 	 5631.071462552652 0.8144945693411862 
employer 	 5289.089428762883 0.8144945693411862 
employee 	 4621.288395708736 0.8144945693411862 
encouraging 	 6063.185406130609 0.8144945693411862 
employees 	 4096.795100556509 0.8144945693411862 
generalists 	 9855.543054291804 0.8144945693411862 
specialists 	 6650.6290387977015 0.8144945693411862 
concept 	 3316.472272671458 0.8144945693411862 
personal 	 2355.307813825712 0.8144945693411862 
duties 	 5289.089428762883 0.8144945693411862 
opposed 	 4427.299735982672 0.8144945693411862 
individual 	 2766.747845784535 0.8144945693411862 
rights 	 758.7245174481942 1.1575713497032503 
importation 	 9855.543054291804 0.8144945693411862 
italian 	 2460.7859998741897 1.1575713497032503 
shoes 	 4356.964823954787 1.1575713497032503 
expresses 	 6904.515208473196 0.8144945693411862 
renaissance 	 5289.089428762883 0.8144945693411862 
shoe 	 7572.316241527343 0.8144945693411862 
imports 	 6904.515208473196 0.8144945693411862 
competing 	 3325.3145193988507 1.1575713497032503 
retailers 	 8046.128614855426 0.8144945693411862 
analyzed 	 2460.7859998741897 1.1575713497032503 
transmission 	 5906.209539992887 0.8144945693411862 
relations 	 2930.4143101548816 0.8144945693411862 
cultures 	 5006.052055604675 0.8144945693411862 
national 	 1877.1669228945027 0.8144945693411862 
detailed 	 3479.6749893265064 0.8144945693411862 
today's 	 5189.240676631214 0.8144945693411862 
methodologies 	 3452.257604236598 1.1575713497032503 
defined 	 4489.458056170422 0.8144945693411862 
compared 	 3479.6749893265064 0.8144945693411862 
contrasted 	 5631.071462552652 0.8144945693411862 
concerning 	 645.1577639302023 1.5490641580767508 
success 	 2023.8136351244925 1.1575713497032503 
result 	 1477.59084708714 1.1575713497032503 
resultant 	 820.2619999580633 1.6095477211390408 
policy 	 327.235662068287 1.6921349653070992 
functions 	 1024.1987751391273 1.4664072117477749 
devised 	 1330.1258077595403 1.5490641580767508 
evidenced 	 1607.6757087862782 1.4664072117477749 
level 	 2444.356527257856 0.8144945693411862 
terms 	 2955.18169417428 0.8144945693411862 
firm 	 2244.729028085211 1.1575713497032503 
strives 	 8046.128614855426 0.8144945693411862 
confront 	 6430.702835145113 0.8144945693411862 
successfully 	 5189.240676631214 0.8144945693411862 
facing 	 4764.596133610657 0.8144945693411862 
advent 	 5189.240676631214 0.8144945693411862 
adopting 	 8046.128614855426 0.8144945693411862 
globally 	 7204.7988125128395 0.8144945693411862 
top 	 769.2151051759075 1.1575713497032503 
decision 	 2930.4143101548816 0.8144945693411862 
determining 	 4691.384080656493 0.8144945693411862 
