term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 185.30377778050482 1.7821342263685622 
penna 	 2027.4094566879185 1.4633256512781256 
jersey 	 1240.1046629602777 1.4633256512781256 
city 	 230.52532978920507 1.7821342263685622 
schools 	 223.1122514186775 1.8633251828670148 
bankrupt 	 2027.4094566879185 1.4633256512781256 
short 	 820.2902846137085 1.4633256512781256 
explaining 	 1675.780844627229 1.4633256512781256 
trouble 	 1488.2070182738603 1.4633256512781256 
offers 	 859.8440092325034 1.4633256512781256 
solutions 	 1147.5000891648808 1.4633256512781256 
full 	 714.3214075130381 1.4633256512781256 
assumption 	 1739.7533767555412 1.4633256512781256 
district 	 522.5265784116488 1.6900814980977505 
power 	 597.8662218431325 1.4633256512781256 
equalization 	 2483.333556485184 1.4633256512781256 
discusses 	 559.9210263698852 1.4633256512781256 
effect 	 654.545068870519 1.4633256512781256 
programs 	 675.2993934090034 1.4633256512781256 
school 	 85.61919852127457 1.9216911349687784 
board 	 456.4474292045528 1.6900814980977505 
control 	 584.8285004062801 1.4633256512781256 
tax 	 164.13377045630514 1.8847921514194261 
reforms 	 1200.550938341483 1.4633256512781256 
finance 	 1100.4686847624744 1.4633256512781256 
participation 	 1131.223493206269 1.4633256512781256 
centralization 	 2027.4094566879185 1.4633256512781256 
decentralization 	 1908.0213966204294 1.4633256512781256 
responsibility 	 750.9628394784946 1.4633256512781256 
determining 	 1182.1034568745868 1.4633256512781256 
compensation 	 406.61891494332116 1.7821342263685622 
personnel 	 324.578433399578 1.7821342263685622 
methods 	 345.7879946838076 1.6900814980977505 
measuring 	 1418.8795731386463 1.4633256512781256 
teacher 	 1332.7092367556747 1.4633256512781256 
competence 	 1739.7533767555412 1.4633256512781256 
improving 	 1283.8292769582756 1.4633256512781256 
pay 	 903.5686232305013 1.4633256512781256 
scales 	 1488.2070182738603 1.4633256512781256 
tuition 	 392.87133922266327 1.8320262020976972 
credits 	 275.1171711906186 1.8320262020976972 
issues 	 576.3588186793293 1.4633256512781256 
observes 	 644.5445849652089 1.4633256512781256 
tis 	 2195.6774765528066 1.4633256512781256 
issue 	 294.564528513016 1.6900814980977505 
maintaining 	 1240.1046629602777 1.4633256512781256 
conducive 	 2027.4094566879185 1.4633256512781256 
destruction 	 1307.5500187018542 1.4633256512781256 
services 	 584.8285004062801 1.4633256512781256 
saying 	 1219.8567448299634 1.4633256512781256 
maintain 	 1045.0531568232975 1.4633256512781256 
expand 	 1388.1247646948518 1.4633256512781256 
private 	 266.0832357028067 1.7821342263685622 
opportunities 	 1045.0531568232975 1.4633256512781256 
low 	 820.2902846137085 1.4633256512781256 
mid 	 1261.3913801311112 1.4633256512781256 
budget 	 1131.223493206269 1.4633256512781256 
management 	 691.5759893676152 1.4633256512781256 
analyzes 	 670.0126977113702 1.4633256512781256 
bid 	 837.8904223136145 1.6900814980977505 
systems 	 327.2725344352595 1.6900814980977505 
utilized 	 1527.7607428926551 1.4633256512781256 
system 	 223.82226171661787 1.6900814980977505 
purchasing 	 763.8803714463276 1.6900814980977505 
including 	 121.45539493881438 1.7821342263685622 
sealed 	 2027.4094566879185 1.4633256512781256 
competitive 	 1240.1046629602777 1.4633256512781256 
bidding 	 2195.6774765528066 1.4633256512781256 
employed 	 1164.4412168907866 1.4633256512781256 
perils 	 2483.333556485184 1.4633256512781256 
examines 	 277.9556666707572 1.6900814980977505 
article 	 903.5686232305013 1.4633256512781256 
albert 	 1388.1247646948518 1.4633256512781256 
shanker 	 2483.333556485184 1.4633256512781256 
head 	 922.4355084723555 1.4633256512781256 
york 	 686.0792202663566 1.4633256512781256 
views 	 738.3861194379331 1.4633256512781256 
cost 	 421.78370663694585 1.6900814980977505 
effectiveness 	 996.1731970258984 1.4633256512781256 
efficiency 	 1147.5000891648808 1.4633256512781256 
teaching 	 1131.223493206269 1.4633256512781256 
looks 	 720.2080310347001 1.4633256512781256 
united 	 572.1879293001261 1.4633256512781256 
characterized 	 1418.8795731386463 1.4633256512781256 
growing 	 868.228132769274 1.4633256512781256 
declining 	 1739.7533767555412 1.4633256512781256 
quality 	 903.5686232305013 1.4633256512781256 
afn 	 200.76825560886095 1.7821342263685622 
administrators 	 1675.780844627229 1.4633256512781256 
explores 	 996.1731970258984 1.4633256512781256 
question 	 406.4063024150485 1.6900814980977505 
administrative 	 1182.1034568745868 1.4633256512781256 
public 	 111.91113085830894 1.8320262020976972 
definition 	 876.7851369584093 1.4633256512781256 
principals 	 1815.4168228250323 1.4633256512781256 
superintendents 	 2195.6774765528066 1.4633256512781256 
special 	 686.0792202663566 1.4633256512781256 
staff 	 843.5674132738917 1.4633256512781256 
involved 	 388.66045142662995 1.6900814980977505 
overseeing 	 1675.780844627229 1.4633256512781256 
operations 	 903.5686232305013 1.4633256512781256 
adminstrati 	 2483.333556485184 1.4633256512781256 
choice 	 481.4777366706904 1.6900814980977505 
vouchers 	 1241.666778242592 1.6900814980977505 
policy 	 219.87905243204065 1.7821342263685622 
discussion 	 615.9125432981241 1.4633256512781256 
key 	 726.1793570773214 1.4633256512781256 
factors 	 777.3209028532599 1.4633256512781256 
matter 	 1045.0531568232975 1.4633256512781256 
perspective 	 456.4474292045528 1.6900814980977505 
administration 	 708.5171170935212 1.4633256512781256 
funds 	 522.5265784116488 1.6900814980977505 
adult 	 666.3546183778374 1.6900814980977505 
esl 	 2195.6774765528066 1.4633256512781256 
parochial 	 1097.8387382764033 1.6900814980977505 
investigates 	 1359.4927230277667 1.4633256512781256 
program 	 244.83241146044125 1.6900814980977505 
offered 	 1058.2288666238483 1.4633256512781256 
specifically 	 942.2011488028963 1.4633256512781256 
english 	 922.4355084723555 1.4633256512781256 
language 	 894.4473769422095 1.4633256512781256 
leartners 	 2483.333556485184 1.4633256512781256 
top 	 387.64331347662613 1.4633256512781256 
experienced 	 503.49943733193317 1.4633256512781256 
microsoft 	 268.21209268004475 1.6900814980977505 
internet 	 429.59820197824416 1.4633256512781256 
explorer 	 555.9113333415144 1.4633256512781256 
msie30 	 555.9113333415144 1.4633256512781256 
http 	 182.0849170261656 1.4633256512781256 
www 	 180.46698125366783 1.4633256512781256 
com 	 66.77046636970744 1.7821342263685622 
htm 	 272.2649464375079 1.4633256512781256 
start 	 447.64452343323575 1.4633256512781256 
send 	 438.5232771449441 1.4633256512781256 
comments 	 156.5803323195143 1.7821342263685622 
mailto 	 301.4729770936547 1.4633256512781256 
updated 	 444.58177890472246 1.4633256512781256 
copyright 	 323.6707813483139 1.4633256512781256 
asm 	 555.9113333415144 1.4633256512781256 
communications 	 444.58177890472246 1.4633256512781256 
rights 	 382.3566177789928 1.4633256512781256 
reserved 	 460.12666735670615 1.4633256512781256 
