term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 872.4905585135094 1.2693531402995535 
paper 	 560.6291615698955 1.3969365535566718 
click 	 1202.0481295204668 1.0733019630891927 
catalog 	 2561.9039499242053 0.7334558943580567 
button 	 2337.852627066652 0.7334558943580567 
title 	 1129.0432248870368 1.0733019630891927 
description 	 2387.3236238679547 0.7334558943580567 
written 	 2151.616535729002 0.7334558943580567 
pgs 	 21.128235514268045 1.9723104134373548 
pages 	 2273.781313270528 0.7334558943580567 
footnotes 	 2598.7729682549693 0.7334558943580567 
sources 	 1136.890656635264 1.0733019630891927 
price 	 747.5055487598606 1.2693531402995535 
satisfaction 	 3340.3502239914637 1.0733019630891927 
desires 	 7890.303061208689 0.7334558943580567 
users 	 5838.950629938272 0.7334558943580567 
services 	 229.46885337226334 1.7484024157633715 
examines 	 124.64150835907277 1.8480370570037832 
marketing's 	 11692.611492462771 0.7334558943580567 
purpose 	 3692.262217880785 0.7334558943580567 
methods 	 191.54351285957762 1.815578162785368 
consumer 	 195.4339786133138 1.865757431390733 
patterns 	 927.3755782311911 1.4865871931719508 
role 	 853.9679833080686 1.2693531402995535 
segmentation 	 3446.067300549546 1.2693531402995535 
techniques 	 299.8566665750906 1.7654867310143343 
relative 	 4745.461380312456 0.7334558943580567 
buyer 	 4491.896155417252 1.0733019630891927 
characteristics 	 1172.6038716798828 1.3969365535566718 
consumption 	 1089.3155783990926 1.553032769269152 
salesmen 	 2386.480770101321 1.3969365535566718 
industrial 	 772.4564897037044 1.4865871931719508 
compare 	 7629.3827200203705 0.7334558943580567 
attitude 	 4745.461380312456 0.7334558943580567 
selling 	 685.3367884953606 1.6449368794881336 
technique 	 2626.273128145155 1.0733019630891927 
demographic 	 3699.617334173899 1.0733019630891927 
data 	 1641.2341501709113 1.0733019630891927 
behavioral 	 7193.360220752405 0.7334558943580567 
differences 	 779.6273330952356 1.4865871931719508 
involved 	 609.9939936446867 1.553032769269152 
reaching 	 6156.512618176924 0.7334558943580567 
markets 	 2919.475314969136 1.0733019630891927 
nature 	 1103.0179148196048 1.2693531402995535 
management 	 325.623971861282 1.7054926331207176 
communication 	 4802.103027362791 0.7334558943580567 
depicts 	 6401.081399509051 0.7334558943580567 
relationship 	 719.5980041822113 1.3969365535566718 
technological 	 2969.5888635857727 1.0733019630891927 
society 	 2966.227028611713 0.7334558943580567 
systems 	 1027.2940277694734 1.2693531402995535 
life 	 1210.5070568204897 1.0733019630891927 
insurance 	 4534.012035925441 0.7334558943580567 
programs 	 635.9204890222616 1.4865871931719508 
hypothetical 	 1045.8288548677062 1.553032769269152 
plan 	 392.87319634296614 1.678037390159558 
sales 	 380.44934694062823 1.7803984114272158 
strategy 	 215.90533504406864 1.8480370570037832 
implementation 	 4860.435717357267 0.7334558943580567 
masses 	 6680.7004479829275 0.7334558943580567 
psychographics 	 11692.611492462771 0.7334558943580567 
relation 	 3934.6610933819243 0.7334558943580567 
psychological 	 2242.2705195620692 1.0733019630891927 
family 	 834.0014739763495 1.3969365535566718 
buying 	 759.6782109752243 1.678037390159558 
behavior 	 303.88521338939756 1.7803984114272158 
decisions 	 800.3505045604652 1.553032769269152 
processes 	 5046.671808694918 0.7334558943580567 
discusses 	 329.54388118275773 1.6449368794881336 
factors 	 609.9939936446867 1.553032769269152 
affect 	 1463.0683527790231 1.2693531402995535 
influence 	 1681.66750636202 1.0733019630891927 
trends 	 2401.0515136813956 1.0733019630891927 
afn 	 945.3040276137693 1.2693531402995535 
proposals 	 3503.5620647073774 1.0733019630891927 
improving 	 6044.825077533665 0.7334558943580567 
low 	 3862.2824485185215 0.7334558943580567 
income 	 4690.415486719531 0.7334558943580567 
existing 	 5046.671808694918 0.7334558943580567 
determine 	 2267.0060179627203 1.0733019630891927 
prices 	 5402.928130670306 0.7334558943580567 
improve 	 1660.8668316329315 1.2693531402995535 
study 	 131.70520756982563 1.8249269511496322 
white 	 2064.1423585743755 1.0733019630891927 
analyzes 	 1051.5701295807369 1.2693531402995535 
preferences 	 8547.769811566539 0.7334558943580567 
establish 	 5565.855794537211 0.7334558943580567 
exist 	 5743.614649151201 0.7334558943580567 
spanish 	 5482.6943079628845 0.7334558943580567 
foods 	 4273.8849057832695 1.0733019630891927 
assessment 	 5112.9154406692005 0.7334558943580567 
regional 	 4802.103027362791 0.7334558943580567 
attraction 	 8547.769811566539 0.7334558943580567 
direction 	 2741.3471539814423 1.0733019630891927 
quality 	 4254.392987451565 0.7334558943580567 
product 	 219.4205134215182 1.8603284039255212 
deletions 	 11692.611492462771 0.7334558943580567 
analysis 	 92.4652407323436 1.8754406610682741 
corporate 	 1215.1089293393168 1.3969365535566718 
policy 	 1035.2859480776083 1.2693531402995535 
procedure 	 5326.290857168795 0.7334558943580567 
gradually 	 8983.792310834504 0.7334558943580567 
eliminating 	 7193.360220752405 0.7334558943580567 
unprofitable 	 10338.201901648637 0.7334558943580567 
industry's 	 8547.769811566539 0.7334558943580567 
mix 	 2994.597436944835 1.2693531402995535 
includes 	 445.7776670924915 1.553032769269152 
outline 	 5482.6943079628845 0.7334558943580567 
swifts 	 11692.611492462771 0.7334558943580567 
company 	 403.13232267607344 1.678037390159558 
swift's 	 10338.201901648637 0.7334558943580567 
decision 	 695.3284228345645 1.4865871931719508 
pre 	 4436.291674122553 0.7334558943580567 
stuffed 	 11692.611492462771 0.7334558943580567 
turkeys 	 10338.201901648637 0.7334558943580567 
reaction 	 4920.563538392104 0.7334558943580567 
conclusion 	 4636.877891155956 0.7334558943580567 
inner 	 3200.5406997545256 1.0733019630891927 
city 	 1628.1198593064098 1.0733019630891927 
improved 	 6044.825077533665 0.7334558943580567 
looks 	 1130.3505964994408 1.2693531402995535 
institutions 	 1447.7421554658497 1.2693531402995535 
residents 	 5838.950629938272 0.7334558943580567 
situation 	 541.7841878734371 1.6042504389916403 
promotional 	 847.7091911133746 1.678037390159558 
tea 	 1578.0606122417378 1.4865871931719508 
industry 	 146.75628968135334 1.8480370570037832 
advertising 	 648.7722922153636 1.678037390159558 
response 	 1063.5982468628913 1.3969365535566718 
decline 	 1946.3168766460906 1.2693531402995535 
pricing 	 1849.8086670869495 1.3969365535566718 
production 	 1432.7683159288295 1.2693531402995535 
competition 	 852.1525734448668 1.553032769269152 
foreign 	 2966.227028611713 0.7334558943580567 
countries 	 3476.6421141728224 0.7334558943580567 
currently 	 4128.284717148751 0.7334558943580567 
utilization 	 6680.7004479829275 0.7334558943580567 
maximum 	 5482.6943079628845 0.7334558943580567 
efficiency 	 5402.928130670306 0.7334558943580567 
particularly 	 1158.8807047242742 1.2693531402995535 
hospitals 	 5939.1777271715455 0.7334558943580567 
structure 	 3419.1673824797253 0.7334558943580567 
theoretical 	 6535.893470394555 0.7334558943580567 
various 	 298.41545298349433 1.6449368794881336 
phases 	 8547.769811566539 0.7334558943580567 
failures 	 6837.103898777018 0.7334558943580567 
analyze 	 7007.124129414755 0.7334558943580567 
reactions 	 5939.1777271715455 0.7334558943580567 
continental 	 7629.3827200203705 0.7334558943580567 
appliances 	 8983.792310834504 0.7334558943580567 
financial 	 1094.156100113941 1.2693531402995535 
manufacture 	 7629.3827200203705 0.7334558943580567 
dishwashers 	 11692.611492462771 0.7334558943580567 
future 	 494.3711714352856 1.553032769269152 
recommendations 	 2590.741939790211 1.0733019630891927 
program 	 768.5181236846622 1.2693531402995535 
investment 	 4745.461380312456 0.7334558943580567 
terms 	 1753.0130632715673 1.0733019630891927 
funds 	 4920.563538392104 0.7334558943580567 
efforts 	 3692.262217880785 0.7334558943580567 
investments 	 7007.124129414755 0.7334558943580567 
stock 	 5252.54625629031 0.7334558943580567 
holding 	 2663.1454285843975 1.0733019630891927 
blacks 	 5838.950629938272 0.7334558943580567 
whites 	 7629.3827200203705 0.7334558943580567 
sociological 	 5326.290857168795 0.7334558943580567 
causes 	 4298.304947786488 0.7334558943580567 
attitudes 	 2401.0515136813956 1.0733019630891927 
shopping 	 8547.769811566539 0.7334558943580567 
habits 	 3267.9467351972776 1.0733019630891927 
manufacturers 	 7007.124129414755 0.7334558943580567 
representative 	 4982.600494898794 0.7334558943580567 
middleman 	 11692.611492462771 0.7334558943580567 
advantages 	 1620.1452391190892 1.2693531402995535 
independent 	 1846.1311089403926 1.0733019630891927 
establishing 	 6680.7004479829275 0.7334558943580567 
clientele 	 10338.201901648637 0.7334558943580567 
risk 	 4636.877891155956 0.7334558943580567 
job 	 4860.435717357267 0.7334558943580567 
security 	 3391.0517894983227 0.7334558943580567 
notes 	 3447.6934365486572 0.7334558943580567 
primarily 	 2523.335904347459 1.0733019630891927 
precipitate 	 11692.611492462771 0.7334558943580567 
cars 	 3418.551949388509 1.0733019630891927 
details 	 5181.483879580422 0.7334558943580567 
condominium 	 11692.611492462771 0.7334558943580567 
investigates 	 6401.081399509051 0.7334558943580567 
real 	 3898.1366654761778 0.7334558943580567 
estate 	 5939.1777271715455 0.7334558943580567 
plans 	 847.7629473745807 1.3969365535566718 
sale 	 5939.1777271715455 0.7334558943580567 
condominiums 	 10338.201901648637 0.7334558943580567 
adolf 	 8547.769811566539 0.7334558943580567 
coors 	 5846.3057462313855 1.0733019630891927 
company's 	 8547.769811566539 0.7334558943580567 
distribution 	 670.0593552456473 1.6042504389916403 
scope 	 6535.893470394555 0.7334558943580567 
maker 	 3699.617334173899 1.0733019630891927 
statistical 	 6044.825077533665 0.7334558943580567 
approaches 	 1230.140884598026 1.3969365535566718 
aid 	 4389.205058337069 0.7334558943580567 
applications 	 2292.384068178706 1.0733019630891927 
food 	 526.4307754653847 1.6449368794881336 
status 	 1615.1792727716397 1.0733019630891927 
bank 	 983.6652733454811 1.3969365535566718 
current 	 458.9377067445267 1.553032769269152 
practices 	 1052.8615509307695 1.3969365535566718 
innovations 	 7399.234668347798 0.7334558943580567 
banks 	 6274.973129206238 0.7334558943580567 
designed 	 1846.1311089403926 1.0733019630891927 
draw 	 7193.360220752405 0.7334558943580567 
customers 	 6680.7004479829275 0.7334558943580567 
computerized 	 7399.234668347798 0.7334558943580567 
magnetic 	 10338.201901648637 0.7334558943580567 
banking 	 6044.825077533665 0.7334558943580567 
cards 	 8191.513489591151 0.7334558943580567 
credit 	 1172.6038716798828 1.3969365535566718 
card 	 1254.9946258412476 1.4865871931719508 
nominal 	 9545.923080405284 0.7334558943580567 
fees 	 6535.893470394555 0.7334558943580567 
overdraft 	 11692.611492462771 0.7334558943580567 
flexible 	 7193.360220752405 0.7334558943580567 
revlon 	 11692.611492462771 0.7334558943580567 
cosmetics 	 5169.100950824319 1.0733019630891927 
regard 	 1528.2560454524707 1.2693531402995535 
budget 	 5326.290857168795 0.7334558943580567 
targets 	 7890.303061208689 0.7334558943580567 
strategies 	 280.37065603860657 1.8249269511496322 
attempt 	 1349.5061799520577 1.2693531402995535 
define 	 6044.825077533665 0.7334558943580567 
qualities 	 7193.360220752405 0.7334558943580567 
successful 	 5326.290857168795 0.7334558943580567 
examining 	 5652.714538600621 0.7334558943580567 
historically 	 5939.1777271715455 0.7334558943580567 
questionnaire 	 3699.617334173899 1.0733019630891927 
method 	 4211.446203723078 0.7334558943580567 
focusing 	 992.9703165886654 1.3969365535566718 
franchise 	 2386.480770101321 1.3969365535566718 
focuses 	 3898.1366654761778 0.7334558943580567 
franchising 	 3446.067300549546 1.2693531402995535 
emphasis 	 4169.4230787213155 0.7334558943580567 
operations 	 2127.1964937257826 1.0733019630891927 
macdonalds 	 11692.611492462771 0.7334558943580567 
burger 	 9545.923080405284 0.7334558943580567 
king 	 5112.9154406692005 0.7334558943580567 
eleven 	 8191.513489591151 0.7334558943580567 
puppy 	 11692.611492462771 0.7334558943580567 
palace 	 8191.513489591151 0.7334558943580567 
past 	 3363.33501272404 0.7334558943580567 
motivation 	 2091.6577097354125 1.2693531402995535 
american 	 722.1586409759067 1.2693531402995535 
examined 	 4920.563538392104 0.7334558943580567 
detail 	 5939.1777271715455 0.7334558943580567 
projected 	 7629.3827200203705 0.7334558943580567 
multi 	 2919.475314969136 1.0733019630891927 
leveled 	 10338.201901648637 0.7334558943580567 
cosmetic 	 4491.896155417252 1.0733019630891927 
defined 	 5326.290857168795 0.7334558943580567 
impact 	 3659.96396186812 0.7334558943580567 
economy 	 1967.3305466909621 1.0733019630891927 
analyzed 	 5838.950629938272 0.7334558943580567 
major 	 872.4905585135094 1.2693531402995535 
oil 	 4860.435717357267 0.7334558943580567 
service 	 741.5567571529283 1.3969365535566718 
station 	 2701.464065335153 1.0733019630891927 
origins 	 4389.205058337069 0.7334558943580567 
owning 	 8547.769811566539 0.7334558943580567 
operating 	 5112.9154406692005 0.7334558943580567 
fast 	 1633.9733675986388 1.3969365535566718 
depth 	 2401.0515136813956 1.0733019630891927 
curiously 	 10338.201901648637 0.7334558943580567 
phenomenon 	 6156.512618176924 0.7334558943580567 
special 	 1615.1792727716397 1.0733019630891927 
attention 	 4169.4230787213155 0.7334558943580567 
mcdonald's 	 3181.9743601350947 1.2693531402995535 
corporation 	 482.5807184886166 1.678037390159558 
wide 	 4169.4230787213155 0.7334558943580567 
variety 	 2043.997314977303 1.0733019630891927 
public 	 1053.8522876970394 1.0733019630891927 
salesmanship 	 11692.611492462771 0.7334558943580567 
squeeze 	 10338.201901648637 0.7334558943580567 
eez 	 11692.611492462771 0.7334558943580567 
supermarkets 	 10338.201901648637 0.7334558943580567 
novelty 	 11692.611492462771 0.7334558943580567 
howard 	 7399.234668347798 0.7334558943580567 
johnson's 	 8983.792310834504 0.7334558943580567 
approach 	 1985.9406331773307 1.0733019630891927 
comeback 	 9545.923080405284 0.7334558943580567 
era 	 4690.415486719531 0.7334558943580567 
merchandising 	 3446.067300549546 1.2693531402995535 
corning 	 11692.611492462771 0.7334558943580567 
glass 	 7399.234668347798 0.7334558943580567 
corp 	 7629.3827200203705 0.7334558943580567 
policies 	 3659.96396186812 0.7334558943580567 
development 	 284.222664158816 1.6449368794881336 
corning's 	 11692.611492462771 0.7334558943580567 
bulbs 	 11692.611492462771 0.7334558943580567 
significance 	 4690.415486719531 0.7334558943580567 
channels 	 2091.6577097354125 1.2693531402995535 
theories 	 2004.9121030597187 1.0733019630891927 
actual 	 4920.563538392104 0.7334558943580567 
economic 	 1460.9080130030843 1.0733019630891927 
comparison 	 1059.8674817037693 1.2693531402995535 
delta 	 8547.769811566539 0.7334558943580567 
north 	 3447.6934365486572 0.7334558943580567 
west 	 3476.6421141728224 0.7334558943580567 
pan 	 8191.513489591151 0.7334558943580567 
airways 	 9545.923080405284 0.7334558943580567 
pluses 	 10338.201901648637 0.7334558943580567 
airlines 	 7193.360220752405 0.7334558943580567 
doing 	 4860.435717357267 0.7334558943580567 
maintain 	 4920.563538392104 0.7334558943580567 
total 	 4484.5410391241385 0.7334558943580567 
restaurants 	 4491.896155417252 1.0733019630891927 
prepared 	 5652.714538600621 0.7334558943580567 
full 	 3363.33501272404 0.7334558943580567 
benefits 	 1376.0949057162507 1.2693531402995535 
drawbacks 	 7193.360220752405 0.7334558943580567 
types 	 3862.2824485185215 0.7334558943580567 
relates 	 5838.950629938272 0.7334558943580567 
manager 	 2969.5888635857727 1.0733019630891927 
profile 	 6044.825077533665 0.7334558943580567 
cornerstone 	 11692.611492462771 0.7334558943580567 
process 	 3058.1969448282175 0.7334558943580567 
solver 	 11692.611492462771 0.7334558943580567 
americanization 	 10338.201901648637 0.7334558943580567 
european 	 3692.262217880785 0.7334558943580567 
soup 	 8983.792310834504 0.7334558943580567 
rose 	 7193.360220752405 0.7334558943580567 
corporation's 	 8983.792310834504 0.7334558943580567 
attempts 	 1362.6648766515352 1.2693531402995535 
line 	 794.9006112778269 1.3969365535566718 
dehydrated 	 11692.611492462771 0.7334558943580567 
soups 	 10338.201901648637 0.7334558943580567 
managerial 	 3945.1515306043443 1.0733019630891927 
memo 	 4772.961540202642 1.0733019630891927 
form 	 3011.6709372806918 0.7334558943580567 
consideration 	 5743.614649151201 0.7334558943580567 
board 	 2149.152473893244 1.0733019630891927 
directors 	 7399.234668347798 0.7334558943580567 
bottoms 	 10338.201901648637 0.7334558943580567 
idea 	 5181.483879580422 0.7334558943580567 
introduction 	 801.9648412238874 1.4865871931719508 
firm 	 1065.258171433759 1.4865871931719508 
baby 	 8191.513489591151 0.7334558943580567 
powder 	 8983.792310834504 0.7334558943580567 
elements 	 2149.152473893244 1.0733019630891927 
aspect 	 3267.9467351972776 1.0733019630891927 
human 	 1505.8354686403459 1.0733019630891927 
implemented 	 3200.5406997545256 1.0733019630891927 
inherent 	 5939.1777271715455 0.7334558943580567 
developing 	 4584.768136357412 0.7334558943580567 
potential 	 4009.8242061194373 0.7334558943580567 
ethical 	 5565.855794537211 0.7334558943580567 
pharmaceuticals 	 10338.201901648637 0.7334558943580567 
western 	 3447.6934365486572 0.7334558943580567 
europe 	 4009.8242061194373 0.7334558943580567 
compared 	 2064.1423585743755 1.0733019630891927 
tactics 	 5838.950629938272 0.7334558943580567 
planning 	 2318.438945577978 1.0733019630891927 
charts 	 6156.512618176924 0.7334558943580567 
tables 	 6401.081399509051 0.7334558943580567 
industries 	 2091.6577097354125 1.2693531402995535 
digital 	 6401.081399509051 0.7334558943580567 
equipment 	 4860.435717357267 0.7334558943580567 
comparisons 	 6401.081399509051 0.7334558943580567 
ibm 	 6044.825077533665 0.7334558943580567 
attached 	 6401.081399509051 0.7334558943580567 
moody's 	 11692.611492462771 0.7334558943580567 
manual 	 6680.7004479829275 0.7334558943580567 
report 	 3081.8820833084196 0.7334558943580567 
safety 	 4436.291674122553 0.7334558943580567 
razor 	 11692.611492462771 0.7334558943580567 
division 	 4982.600494898794 0.7334558943580567 
gillette 	 11692.611492462771 0.7334558943580567 
game 	 2091.6577097354125 1.2693531402995535 
star 	 6680.7004479829275 0.7334558943580567 
basketball 	 11692.611492462771 0.7334558943580567 
detailed 	 4128.284717148751 0.7334558943580567 
discussion 	 1449.9916983187163 1.0733019630891927 
cash 	 6401.081399509051 0.7334558943580567 
people 	 2289.6032620650662 0.7334558943580567 
brief 	 1896.2446575570295 1.0733019630891927 
book 	 3154.7103887422104 0.7334558943580567 
demographics 	 11692.611492462771 0.7334558943580567 
wholesale 	 8547.769811566539 0.7334558943580567 
retail 	 3699.617334173899 1.0733019630891927 
government 	 1152.7771855269932 1.0733019630891927 
regulation 	 2663.1454285843975 1.0733019630891927 
sprite 	 5846.3057462313855 1.0733019630891927 
soft 	 4095.7567447955753 1.0733019630891927 
drink 	 4273.8849057832695 1.0733019630891927 
florescent 	 11692.611492462771 0.7334558943580567 
lighting 	 7629.3827200203705 0.7334558943580567 
lamp 	 11692.611492462771 0.7334558943580567 
fixture 	 8983.792310834504 0.7334558943580567 
explanation 	 5112.9154406692005 0.7334558943580567 
kleenex 	 11692.611492462771 0.7334558943580567 
contributing 	 6044.825077533665 0.7334558943580567 
success 	 1600.7010091209304 1.2693531402995535 
demand 	 1563.4718289065104 1.2693531402995535 
networking 	 9545.923080405284 0.7334558943580567 
objectives 	 1545.625963718652 1.2693531402995535 
husband 	 7193.360220752405 0.7334558943580567 
wife 	 6274.973129206238 0.7334558943580567 
purchasing 	 7193.360220752405 0.7334558943580567 
male 	 5939.1777271715455 0.7334558943580567 
female 	 5181.483879580422 0.7334558943580567 
divisions 	 7193.360220752405 0.7334558943580567 
blurred 	 11692.611492462771 0.7334558943580567 
orange 	 6837.103898777018 0.7334558943580567 
plus 	 6274.973129206238 0.7334558943580567 
test 	 2372.730690156228 1.0733019630891927 
increasing 	 4636.877891155956 0.7334558943580567 
bird's 	 11692.611492462771 0.7334558943580567 
eye 	 5939.1777271715455 0.7334558943580567 
candy 	 11692.611492462771 0.7334558943580567 
comparative 	 4982.600494898794 0.7334558943580567 
profiles 	 8191.513489591151 0.7334558943580567 
levi's 	 11692.611492462771 0.7334558943580567 
prospects 	 996.5200989797588 1.4865871931719508 
social 	 1253.9364288521945 1.0733019630891927 
responsibility 	 3535.858767086695 0.7334558943580567 
sears 	 2584.5504754121594 1.3969365535566718 
roebuck 	 11692.611492462771 0.7334558943580567 
electric 	 2014.9416925112216 1.2693531402995535 
car 	 5046.671808694918 0.7334558943580567 
unusual 	 7193.360220752405 0.7334558943580567 
launching 	 8547.769811566539 0.7334558943580567 
combining 	 8191.513489591151 0.7334558943580567 
interdisciplinary 	 9545.923080405284 0.7334558943580567 
solar 	 6837.103898777018 0.7334558943580567 
powered 	 9545.923080405284 0.7334558943580567 
space 	 4087.994629954606 0.7334558943580567 
hot 	 7007.124129414755 0.7334558943580567 
water 	 4534.012035925441 0.7334558943580567 
heaters 	 11692.611492462771 0.7334558943580567 
wisconsin 	 8547.769811566539 0.7334558943580567 
project 	 4298.304947786488 0.7334558943580567 
assessing 	 7629.3827200203705 0.7334558943580567 
customer 	 2226.9001493276423 1.2693531402995535 
relations 	 3476.6421141728224 0.7334558943580567 
survey 	 2372.730690156228 1.0733019630891927 
saccharin 	 11692.611492462771 0.7334558943580567 
artificial 	 6837.103898777018 0.7334558943580567 
sweetener 	 9545.923080405284 0.7334558943580567 
respect 	 4636.877891155956 0.7334558943580567 
possibility 	 6156.512618176924 0.7334558943580567 
carcinogenic 	 9545.923080405284 0.7334558943580567 
agent 	 5326.290857168795 0.7334558943580567 
dietary 	 8983.792310834504 0.7334558943580567 
ideas 	 3971.8812663546614 0.7334558943580567 
brand 	 3181.9743601350947 1.2693531402995535 
building 	 3862.2824485185215 0.7334558943580567 
temple 	 10338.201901648637 0.7334558943580567 
university 	 4690.415486719531 0.7334558943580567 
university's 	 10338.201901648637 0.7334558943580567 
boost 	 7629.3827200203705 0.7334558943580567 
enrollment 	 8983.792310834504 0.7334558943580567 
mba 	 11692.611492462771 0.7334558943580567 
communications 	 1046.641922867262 1.0733019630891927 
performance 	 2194.6025291685346 1.0733019630891927 
unsuccessful 	 8983.792310834504 0.7334558943580567 
manufacturer 	 7007.124129414755 0.7334558943580567 
short 	 3862.2824485185215 0.7334558943580567 
term 	 3827.074288766288 0.7334558943580567 
compact 	 10338.201901648637 0.7334558943580567 
packaging 	 7890.303061208689 0.7334558943580567 
cookies 	 11692.611492462771 0.7334558943580567 
waste 	 5565.855794537211 0.7334558943580567 
makers 	 6401.081399509051 0.7334558943580567 
vance 	 9545.923080405284 0.7334558943580567 
packard 	 10338.201901648637 0.7334558943580567 
conspicuous 	 9545.923080405284 0.7334558943580567 
america 	 1913.537144383144 1.0733019630891927 
empire 	 6401.081399509051 0.7334558943580567 
hotel 	 789.0303061208689 1.7054926331207176 
upgrading 	 8547.769811566539 0.7334558943580567 
gentrification 	 11692.611492462771 0.7334558943580567 
located 	 5181.483879580422 0.7334558943580567 
apparel 	 11692.611492462771 0.7334558943580567 
inflationary 	 7629.3827200203705 0.7334558943580567 
promotion 	 3137.486564603119 1.0733019630891927 
follow 	 5112.9154406692005 0.7334558943580567 
brewing 	 3897.537164154257 1.2693531402995535 
adolph 	 8983.792310834504 0.7334558943580567 
co's 	 10338.201901648637 0.7334558943580567 
coor's 	 11692.611492462771 0.7334558943580567 
overcome 	 7629.3827200203705 0.7334558943580567 
anheuser 	 9545.923080405284 0.7334558943580567 
busch 	 9545.923080405284 0.7334558943580567 
miller 	 6535.893470394555 0.7334558943580567 
competitive 	 1946.3168766460906 1.2693531402995535 
beer 	 10338.201901648637 0.7334558943580567 
amway 	 5846.3057462313855 1.0733019630891927 
positioning 	 7007.124129414755 0.7334558943580567 
information 	 811.5398584070549 1.0733019630891927 
international 	 2636.351049462062 0.7334558943580567 
direct 	 4343.226466397549 0.7334558943580567 
establishment 	 5652.714538600621 0.7334558943580567 
chain 	 3418.551949388509 1.0733019630891927 
system 	 2107.704575394079 0.7334558943580567 
contemporary 	 4087.994629954606 0.7334558943580567 
restaurant 	 4273.8849057832695 1.0733019630891927 
look 	 3130.1314483100055 0.7334558943580567 
procedures 	 4211.446203723078 0.7334558943580567 
hard 	 5326.290857168795 0.7334558943580567 
rock 	 6837.103898777018 0.7334558943580567 
cafe 	 7890.303061208689 0.7334558943580567 
context 	 4802.103027362791 0.7334558943580567 
formulation 	 8191.513489591151 0.7334558943580567 
prospect 	 8191.513489591151 0.7334558943580567 
person 	 3758.505849855067 0.7334558943580567 
persuasion 	 8191.513489591151 0.7334558943580567 
logic 	 7629.3827200203705 0.7334558943580567 
relate 	 7193.360220752405 0.7334558943580567 
identification 	 2969.5888635857727 1.0733019630891927 
position 	 2835.912082841308 0.7334558943580567 
