term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 587.1673922442501 1.4415762577249838 
depth 	 3231.7121192334034 0.9250220069289652 
study 	 797.7129639656531 1.2649778425430214 
proclamation 	 6424.201049505091 0.9250220069289652 
indonesia's 	 6045.899124230999 0.9250220069289652 
development 	 765.1029751665159 1.2649778425430214 
national 	 1498.7701904106077 0.9250220069289652 
republic 	 2599.233070522956 0.9250220069289652 
army 	 3745.7013151568235 0.9250220069289652 
cadre 	 7868.876209103656 0.9250220069289652 
hope 	 3487.0272782232623 0.9250220069289652 
achieve 	 3440.882192671442 0.9250220069289652 
viewed 	 3929.4882693801574 0.9250220069289652 
context 	 1615.8560596167017 1.2649778425430214 
brzazinski's 	 7868.876209103656 0.9250220069289652 
technique 	 3534.8507303079623 0.9250220069289652 
totalitarian 	 5752.465354252814 0.9250220069289652 
statesman 	 5752.465354252814 0.9250220069289652 
taylor 	 4495.967804041735 0.9250220069289652 
italy's 	 3212.1005247525454 1.2649778425430214 
overview 	 1141.052482904374 1.2649778425430214 
italian 	 785.8976538760314 1.6228205642284441 
scene 	 3804.15538293747 0.9250220069289652 
bertram 	 6957.387666667328 0.9250220069289652 
wolfe's 	 6957.387666667328 0.9250220069289652 
revolution 	 335.3333029937588 1.7712855617316063 
issac 	 3478.693833333664 1.2649778425430214 
deutscher's 	 7868.876209103656 0.9250220069289652 
succinct 	 7868.876209103656 0.9250220069289652 
concerning 	 2575.538735786934 0.9250220069289652 
particularly 	 1169.8527073022676 1.2649778425430214 
trotsky 	 7868.876209103656 0.9250220069289652 
civil 	 449.0120525195086 1.6228205642284441 
traces 	 3017.999726943829 0.9250220069289652 
unrest 	 5310.004363095919 0.9250220069289652 
covenant 	 7868.876209103656 0.9250220069289652 
obtained 	 4068.0373474701987 0.9250220069289652 
north 	 1160.1117883985376 1.2649778425430214 
atlantic 	 2420.488405908243 1.2649778425430214 
treaty 	 1844.8677110980536 1.2649778425430214 
organization 	 961.3621151420837 1.2649778425430214 
nato 	 1525.6463222215853 1.2649778425430214 
creation 	 1525.6463222215853 1.2649778425430214 
background 	 2778.246879759779 0.9250220069289652 
alliance 	 1596.7967541225382 1.2649778425430214 
examined 	 3311.433496922015 0.9250220069289652 
english 	 2922.8980569666205 0.9250220069289652 
palestine 	 1391.4775333334655 1.6228205642284441 
question 	 2575.538735786934 0.9250220069289652 
british 	 1077.237373077801 1.4415762577249838 
freud 	 5310.004363095919 0.9250220069289652 
marx 	 4307.790194654249 0.9250220069289652 
crisis 	 661.9855856956539 1.5497536627173643 
age 	 2552.263791901222 0.9250220069289652 
significance 	 3156.548805033871 0.9250220069289652 
thinkers 	 5134.410581794671 0.9250220069289652 
era 	 3156.548805033871 0.9250220069289652 
twentieth 	 4143.200661669731 0.9250220069289652 
explores 	 3156.548805033871 0.9250220069289652 
basis 	 1299.616535261478 1.2649778425430214 
jewish 	 517.9000827087164 1.7463224887904087 
efforts 	 2484.813109781593 0.9250220069289652 
claim 	 3193.5935082450765 0.9250220069289652 
land 	 2985.5289413874907 0.9250220069289652 
comparison 	 713.2680340022807 1.4415762577249838 
hungarian 	 1103.8111656406716 1.4415762577249838 
uprising 	 2876.232677126407 1.2649778425430214 
cqechoslovak 	 7868.876209103656 0.9250220069289652 
violent 	 4398.515820659591 0.9250220069289652 
hungary 	 3487.0272782232623 0.9250220069289652 
relatively 	 4068.0373474701987 0.9250220069289652 
moderate 	 5134.410581794671 0.9250220069289652 
reform 	 2672.9907191690786 0.9250220069289652 
program 	 1551.588535279423 0.9250220069289652 
dubcek 	 7868.876209103656 0.9250220069289652 
seeking 	 3440.882192671442 0.9250220069289652 
prevent 	 3311.433496922015 0.9250220069289652 
style 	 1615.8560596167017 1.2649778425430214 
intervention 	 3689.7354221961073 0.9250220069289652 
ultimately 	 3996.9389514997865 0.9250220069289652 
inevitable 	 5134.410581794671 0.9250220069289652 
george 	 3584.479261605407 0.9250220069289652 
selde's 	 7868.876209103656 0.9250220069289652 
sawdust 	 6957.387666667328 0.9250220069289652 
caesar 	 6424.201049505091 0.9250220069289652 
laura 	 3996.9389514997865 0.9250220069289652 
fermis' 	 7868.876209103656 0.9250220069289652 
mussolini 	 3478.693833333664 1.2649778425430214 
hostile 	 5310.004363095919 0.9250220069289652 
biography 	 1818.0272497009857 1.2649778425430214 
polemic 	 7868.876209103656 0.9250220069289652 
basically 	 5134.410581794671 0.9250220069289652 
unsympathetic 	 6424.201049505091 0.9250220069289652 
account 	 632.3484125587785 1.5497536627173643 
widow 	 6424.201049505091 0.9250220069289652 
nuclear 	 3270.968765775234 0.9250220069289652 
physicist 	 7868.876209103656 0.9250220069289652 
bolshevik 	 3934.438104551828 1.2649778425430214 
results 	 2282.104965808748 0.9250220069289652 
brief 	 2552.263791901222 0.9250220069289652 
overthrow 	 2567.2052908973355 1.2649778425430214 
tsarism 	 6957.387666667328 0.9250220069289652 
seizure 	 6424.201049505091 0.9250220069289652 
genocide 	 6424.201049505091 0.9250220069289652 
armenians 	 3478.693833333664 1.2649778425430214 
turkish 	 4979.5258899065275 0.9250220069289652 
massacre 	 5310.004363095919 0.9250220069289652 
views 	 2339.7054146045352 0.9250220069289652 
forerunner 	 6424.201049505091 0.9250220069289652 
genocidal 	 7868.876209103656 0.9250220069289652 
nazis 	 6045.899124230999 0.9250220069289652 
bases 	 4307.790194654249 0.9250220069289652 
claims 	 3270.968765775234 0.9250220069289652 
settlement 	 4601.223964632435 0.9250220069289652 
establishment 	 760.8310765874941 1.6228205642284441 
pro 	 3396.301652217921 0.9250220069289652 
james 	 3311.433496922015 0.9250220069289652 
byrnes 	 7868.876209103656 0.9250220069289652 
secretary 	 3231.7121192334034 0.9250220069289652 
byrnes' 	 7868.876209103656 0.9250220069289652 
respect 	 3120.5191539765 0.9250220069289652 
relationship 	 387.41919160679953 1.6228205642284441 
ireland 	 1435.9300648847495 1.4415762577249838 
conor 	 6957.387666667328 0.9250220069289652 
cruise 	 6045.899124230999 0.9250220069289652 
brien 	 6424.201049505091 0.9250220069289652 
catholic 	 5134.410581794671 0.9250220069289652 
protestant 	 5752.465354252814 0.9250220069289652 
root 	 5310.004363095919 0.9250220069289652 
cause 	 3311.433496922015 0.9250220069289652 
ireland's 	 6957.387666667328 0.9250220069289652 
divisiveness 	 6424.201049505091 0.9250220069289652 
pressures 	 2489.7629449532637 1.2649778425430214 
fertility 	 2756.3562535343813 1.2649778425430214 
related 	 2090.1755707093985 0.9250220069289652 
customs 	 4601.223964632435 0.9250220069289652 
autocracy 	 6957.387666667328 0.9250220069289652 
hunter 	 5310.004363095919 0.9250220069289652 
imperialism 	 4840.976811816486 0.9250220069289652 
mercantile 	 6424.201049505091 0.9250220069289652 
trade 	 2805.9321128549286 0.9250220069289652 
outpost 	 6045.899124230999 0.9250220069289652 
empire 	 2153.8950973271244 1.2649778425430214 
workers 	 3156.548805033871 0.9250220069289652 
councils 	 6424.201049505091 0.9250220069289652 
yugoslavia 	 2034.0186737350994 1.2649778425430214 
self 	 2379.5569491908927 0.9250220069289652 
management 	 2191.379339803407 0.9250220069289652 
tito's 	 6424.201049505091 0.9250220069289652 
form 	 1013.3949034094447 1.2649778425430214 
contrasted 	 4495.967804041735 0.9250220069289652 
enmity 	 7868.876209103656 0.9250220069289652 
union 	 492.6154155431502 1.6228205642284441 
germany 	 2985.5289413874907 0.9250220069289652 
recapitulation 	 7868.876209103656 0.9250220069289652 
post 	 2599.233070522956 0.9250220069289652 
unemployment 	 4398.515820659591 0.9250220069289652 
strikes 	 5752.465354252814 0.9250220069289652 
housing 	 3929.4882693801574 0.9250220069289652 
shortages 	 6045.899124230999 0.9250220069289652 
status 	 2173.9618666271303 0.9250220069289652 
pound 	 6045.899124230999 0.9250220069289652 
demands 	 4068.0373474701987 0.9250220069289652 
justices 	 6424.201049505091 0.9250220069289652 
conservative 	 4495.967804041735 0.9250220069289652 
golda 	 6957.387666667328 0.9250220069289652 
meir 	 7868.876209103656 0.9250220069289652 
zionist 	 7868.876209103656 0.9250220069289652 
prime 	 2953.8406610610264 0.9250220069289652 
minister 	 2985.5289413874907 0.9250220069289652 
reviews 	 2805.9321128549286 0.9250220069289652 
roth 	 5752.465354252814 0.9250220069289652 
sofran 	 6957.387666667328 0.9250220069289652 
alroy 	 6424.201049505091 0.9250220069289652 
neighbors 	 6424.201049505091 0.9250220069289652 
books 	 1542.725204531729 1.2649778425430214 
west 	 1169.8527073022676 1.2649778425430214 
bernard 	 5134.410581794671 0.9250220069289652 
lewis 	 4307.790194654249 0.9250220069289652 
comparative 	 3353.1830352056877 0.9250220069289652 
borthwick 	 7868.876209103656 0.9250220069289652 
islam 	 2655.0021815479595 1.2649778425430214 
alfred 	 4398.515820659591 0.9250220069289652 
guillaume 	 6424.201049505091 0.9250220069289652 
dealing 	 2647.9423427826155 0.9250220069289652 
imppact 	 7868.876209103656 0.9250220069289652 
westernization 	 6424.201049505091 0.9250220069289652 
cultural 	 1311.6810939358172 1.2649778425430214 
aspects 	 1242.4065548907965 1.2649778425430214 
eastern 	 1476.9203305305132 1.2649778425430214 
nations 	 1743.5136391116312 1.2649778425430214 
islamic 	 3022.9495621154997 1.2649778425430214 
faith 	 1932.664601748677 1.2649778425430214 
primary 	 3231.7121192334034 0.9250220069289652 
issues 	 913.1468030883349 1.2649778425430214 
detente 	 5512.7125070687625 0.9250220069289652 
salt 	 5310.004363095919 0.9250220069289652 
talks 	 3636.0544994019715 0.9250220069289652 
decline 	 3929.4882693801574 0.9250220069289652 
american 	 728.9958645470706 1.2649778425430214 
relationships 	 3396.301652217921 0.9250220069289652 
algeria 	 3022.9495621154997 1.2649778425430214 
period 	 2529.393650235114 0.9250220069289652 
focusing 	 2672.9907191690786 0.9250220069289652 
dissension 	 6957.387666667328 0.9250220069289652 
legislature 	 5310.004363095919 0.9250220069289652 
nature 	 2226.922043993521 0.9250220069289652 
algerian 	 6424.201049505091 0.9250220069289652 
time 	 1253.8503424726027 0.9250220069289652 
advent 	 4143.200661669731 0.9250220069289652 
extermination 	 6424.201049505091 0.9250220069289652 
nazi's 	 6424.201049505091 0.9250220069289652 
recognition 	 3804.15538293747 0.9250220069289652 
hostage 	 4979.5258899065275 0.9250220069289652 
precipitated 	 6045.899124230999 0.9250220069289652 
seizing 	 7868.876209103656 0.9250220069289652 
hostages 	 5752.465354252814 0.9250220069289652 
nov 	 5310.004363095919 0.9250220069289652 
considers 	 3584.479261605407 0.9250220069289652 
onset 	 5512.7125070687625 0.9250220069289652 
resulted 	 3996.9389514997865 0.9250220069289652 
iran's 	 6957.387666667328 0.9250220069289652 
domestic 	 2863.115035055685 0.9250220069289652 
instability 	 6045.899124230999 0.9250220069289652 
source 	 3231.7121192334034 0.9250220069289652 
historically 	 3996.9389514997865 0.9250220069289652 
confrontation 	 5134.410581794671 0.9250220069289652 
decolonization 	 7868.876209103656 0.9250220069289652 
process 	 2058.1008098511293 0.9250220069289652 
analyzes 	 1061.5261415547611 1.2649778425430214 
phenomena 	 4222.922039358343 0.9250220069289652 
britains 	 6957.387666667328 0.9250220069289652 
returning 	 5310.004363095919 0.9250220069289652 
colonies 	 3022.9495621154997 1.2649778425430214 
including 	 1154.557910924392 0.9250220069289652 
kenya 	 5752.465354252814 0.9250220069289652 
alexander 	 4398.515820659591 0.9250220069289652 
kerensky 	 6957.387666667328 0.9250220069289652 
guiding 	 5752.465354252814 0.9250220069289652 
figure 	 3689.7354221961073 0.9250220069289652 
surviving 	 4495.967804041735 0.9250220069289652 
liberal 	 1698.1508261089605 1.2649778425430214 
provisional 	 6957.387666667328 0.9250220069289652 
ouster 	 7868.876209103656 0.9250220069289652 
ethiopian 	 5752.465354252814 0.9250220069289652 
ancient 	 3440.882192671442 0.9250220069289652 
ethiopia's 	 7868.876209103656 0.9250220069289652 
fragmented 	 7868.876209103656 0.9250220069289652 
society 	 1996.2070330728777 0.9250220069289652 
diverse 	 4979.5258899065275 0.9250220069289652 
ethnic 	 3017.999726943829 0.9250220069289652 
haile 	 6957.387666667328 0.9250220069289652 
selassie 	 6957.387666667328 0.9250220069289652 
revolutions 	 4840.976811816486 0.9250220069289652 
amid 	 5512.7125070687625 0.9250220069289652 
confusion 	 4715.643925373798 0.9250220069289652 
brokering 	 7868.876209103656 0.9250220069289652 
chaos 	 5310.004363095919 0.9250220069289652 
ensuing 	 6045.899124230999 0.9250220069289652 
drought 	 6424.201049505091 0.9250220069289652 
starvation 	 6957.387666667328 0.9250220069289652 
comprising 	 5512.7125070687625 0.9250220069289652 
languages 	 4979.5258899065275 0.9250220069289652 
spoken 	 5134.410581794671 0.9250220069289652 
disputes 	 4495.967804041735 0.9250220069289652 
practices 	 2834.212772720495 0.9250220069289652 
arabism 	 6957.387666667328 0.9250220069289652 
shi'ism 	 7868.876209103656 0.9250220069289652 
sociological 	 3584.479261605407 0.9250220069289652 
persian 	 3022.9495621154997 1.2649778425430214 
nationalism 	 2153.8950973271244 1.2649778425430214 
shi'ite 	 7868.876209103656 0.9250220069289652 
constituting 	 3934.438104551828 1.2649778425430214 
official 	 2985.5289413874907 0.9250220069289652 
iran 	 3996.9389514997865 0.9250220069289652 
communities 	 3636.0544994019715 0.9250220069289652 
influence 	 2263.452170794326 0.9250220069289652 
culture 	 2575.538735786934 0.9250220069289652 
cost 	 2672.9907191690786 0.9250220069289652 
benefit 	 1299.616535261478 1.2649778425430214 
